scenario_id,scenario,modality_combination,missing_rate_percent,replicate,sample_index,sample_id,target_missing_rate,actual_missing_rate,content_length,gap_count,primitive_gap_count,segments_json,primitive_segments_json
15,A_50_MG3,A,50,3,529,c1a1y9ytHH0$_$3,0.5,0.5161290322580645,31,12,12,"[[0, 0], [3, 4], [6, 6], [8, 8], [10, 10], [12, 12], [15, 15], [17, 17], [19, 19], [23, 23], [25, 28], [30, 30]]","[[12, 12], [17, 17], [10, 10], [3, 4], [30, 30], [19, 19], [25, 28], [0, 0], [23, 23], [8, 8], [6, 6], [15, 15]]"
15,A_50_MG3,A,50,3,530,c1a1y9ytHH0$_$7,0.5,0.5,24,10,11,"[[0, 2], [4, 4], [7, 7], [10, 10], [12, 12], [14, 14], [16, 16], [18, 18], [20, 20], [23, 23]]","[[20, 20], [14, 14], [10, 10], [16, 16], [7, 7], [0, 1], [23, 23], [4, 4], [12, 12], [18, 18], [2, 2]]"
15,A_50_MG3,A,50,3,531,c5cB7AfVgcE$_$12,0.5,0.5151515151515151,33,10,12,"[[2, 2], [5, 7], [9, 14], [16, 16], [18, 18], [24, 24], [26, 26], [28, 28], [30, 30], [32, 32]]","[[26, 26], [9, 9], [2, 2], [18, 18], [24, 24], [30, 30], [14, 14], [5, 7], [10, 13], [32, 32], [28, 28], [16, 16]]"
15,A_50_MG3,A,50,3,532,c5cB7AfVgcE$_$5,0.5,0.5128205128205128,39,13,15,"[[0, 0], [2, 2], [4, 8], [12, 12], [14, 15], [18, 18], [20, 20], [22, 23], [26, 26], [28, 28], [31, 31], [33, 33], [37, 38]]","[[8, 8], [18, 18], [0, 0], [28, 28], [26, 26], [14, 15], [12, 12], [31, 31], [22, 23], [20, 20], [4, 4], [37, 38], [33, 33], [5, 7], [2, 2]]"
15,A_50_MG3,A,50,3,533,d8BR6hsvzoY$_$1,0.5,0.5,26,7,7,"[[2, 2], [4, 5], [7, 7], [11, 14], [16, 18], [21, 21], [23, 23]]","[[11, 14], [2, 2], [16, 18], [7, 7], [4, 5], [23, 23], [21, 21]]"
15,A_50_MG3,A,50,3,534,d8BR6hsvzoY$_$0,0.5,0.5555555555555556,9,3,5,"[[0, 0], [3, 3], [5, 7]]","[[0, 0], [3, 3], [7, 7], [5, 5], [6, 6]]"
15,A_50_MG3,A,50,3,535,d8BR6hsvzoY$_$2,0.5,0.5263157894736842,19,7,7,"[[1, 1], [3, 3], [5, 5], [7, 7], [9, 10], [14, 15], [17, 18]]","[[14, 15], [1, 1], [9, 10], [3, 3], [7, 7], [17, 18], [5, 5]]"
15,A_50_MG3,A,50,3,536,d8BR6hsvzoY$_$5,0.5,0.5,12,5,5,"[[1, 2], [4, 4], [6, 6], [8, 8], [10, 10]]","[[6, 6], [8, 8], [4, 4], [1, 2], [10, 10]]"
15,A_50_MG3,A,50,3,537,d8BR6hsvzoY$_$6,0.5,0.5454545454545454,11,4,4,"[[1, 1], [3, 3], [5, 6], [9, 10]]","[[1, 1], [3, 3], [5, 6], [9, 10]]"
15,A_50_MG3,A,50,3,538,d8BR6hsvzoY$_$9,0.5,0.5263157894736842,19,7,7,"[[1, 3], [5, 5], [7, 8], [10, 10], [12, 12], [14, 14], [17, 17]]","[[14, 14], [17, 17], [7, 8], [12, 12], [5, 5], [1, 3], [10, 10]]"
15,A_50_MG3,A,50,3,539,d8BR6hsvzoY$_$8,0.5,0.5161290322580645,31,12,14,"[[1, 1], [3, 3], [5, 7], [9, 9], [12, 13], [15, 16], [18, 18], [21, 21], [24, 24], [26, 26], [28, 28], [30, 30]]","[[5, 5], [24, 24], [3, 3], [9, 9], [1, 1], [21, 21], [26, 26], [12, 13], [30, 30], [18, 18], [28, 28], [7, 7], [15, 16], [6, 6]]"
15,A_50_MG3,A,50,3,540,dBWvtPeHpWM$_$4,0.5,0.5714285714285714,7,1,1,"[[0, 3]]","[[0, 3]]"
15,A_50_MG3,A,50,3,541,dEDbm2ubVRQ$_$0,0.5,0.5,14,6,6,"[[0, 0], [2, 2], [5, 5], [7, 7], [9, 10], [12, 12]]","[[5, 5], [9, 10], [2, 2], [7, 7], [12, 12], [0, 0]]"
15,A_50_MG3,A,50,3,542,dEDbm2ubVRQ$_$3,0.5,0.5142857142857142,35,12,12,"[[1, 1], [5, 5], [7, 7], [9, 10], [14, 15], [17, 17], [19, 19], [22, 22], [24, 27], [29, 29], [31, 32], [34, 34]]","[[24, 27], [22, 22], [1, 1], [17, 17], [5, 5], [31, 32], [14, 15], [19, 19], [7, 7], [9, 10], [34, 34], [29, 29]]"
15,A_50_MG3,A,50,3,543,dEDbm2ubVRQ$_$8,0.5,0.5,18,9,9,"[[0, 0], [2, 2], [4, 4], [6, 6], [8, 8], [10, 10], [12, 12], [14, 14], [17, 17]]","[[2, 2], [0, 0], [14, 14], [8, 8], [17, 17], [10, 10], [12, 12], [4, 4], [6, 6]]"
15,A_50_MG3,A,50,3,544,dt641WxonBI$_$1,0.5,0.5,12,4,4,"[[1, 1], [3, 4], [7, 7], [9, 10]]","[[9, 10], [3, 4], [1, 1], [7, 7]]"
15,A_50_MG3,A,50,3,545,dt641WxonBI$_$3,0.5,0.5,26,11,12,"[[1, 2], [4, 4], [6, 6], [9, 9], [11, 11], [13, 13], [15, 15], [17, 18], [20, 20], [22, 22], [24, 24]]","[[18, 18], [9, 9], [15, 15], [11, 11], [4, 4], [6, 6], [24, 24], [13, 13], [20, 20], [1, 2], [22, 22], [17, 17]]"
15,A_50_MG3,A,50,3,546,eOiC1kb17P4$_$0,0.5,0.5,50,18,18,"[[0, 0], [2, 3], [5, 5], [7, 7], [9, 9], [11, 11], [13, 14], [17, 17], [19, 19], [21, 21], [23, 24], [27, 28], [32, 32], [34, 37], [39, 39], [42, 42], [44, 44], [48, 48]]","[[27, 28], [32, 32], [21, 21], [17, 17], [9, 9], [11, 11], [13, 14], [39, 39], [19, 19], [0, 0], [44, 44], [7, 7], [48, 48], [34, 37], [42, 42], [2, 3], [23, 24], [5, 5]]"
15,A_50_MG3,A,50,3,547,erNDEjQeox8$_$12,0.5,0.5,48,19,19,"[[1, 1], [3, 3], [6, 6], [8, 8], [10, 11], [13, 13], [15, 15], [18, 18], [20, 20], [23, 23], [26, 26], [28, 28], [31, 31], [33, 34], [36, 36], [38, 40], [42, 42], [44, 44], [46, 47]]","[[10, 11], [20, 20], [42, 42], [46, 47], [23, 23], [33, 34], [3, 3], [8, 8], [38, 40], [1, 1], [31, 31], [15, 15], [18, 18], [26, 26], [6, 6], [28, 28], [13, 13], [44, 44], [36, 36]]"
15,A_50_MG3,A,50,3,548,ewBrNsyY82Q$_$4,0.5,0.5,34,12,12,"[[0, 0], [2, 2], [5, 5], [7, 10], [12, 13], [15, 15], [18, 18], [22, 22], [25, 25], [27, 27], [29, 30], [33, 33]]","[[22, 22], [0, 0], [29, 30], [12, 13], [25, 25], [27, 27], [2, 2], [5, 5], [18, 18], [7, 10], [15, 15], [33, 33]]"
15,A_50_MG3,A,50,3,549,fWOIAxzBQFY$_$12,0.5,0.5,26,6,6,"[[2, 2], [6, 9], [11, 11], [13, 14], [16, 17], [20, 22]]","[[11, 11], [13, 14], [16, 17], [20, 22], [2, 2], [6, 9]]"
15,A_50_MG3,A,50,3,550,fWOIAxzBQFY$_$5,0.5,0.5,18,7,7,"[[1, 1], [4, 5], [7, 7], [9, 9], [11, 12], [14, 14], [16, 16]]","[[9, 9], [11, 12], [16, 16], [4, 5], [1, 1], [7, 7], [14, 14]]"
15,A_50_MG3,A,50,3,551,fWOIAxzBQFY$_$7,0.5,0.5238095238095238,21,8,8,"[[0, 2], [6, 6], [8, 8], [10, 10], [12, 12], [14, 14], [16, 16], [19, 20]]","[[10, 10], [12, 12], [8, 8], [6, 6], [19, 20], [0, 2], [16, 16], [14, 14]]"
15,A_50_MG3,A,50,3,552,f_ZJ7L14oYQ$_$11,0.5,0.5,42,15,16,"[[2, 2], [4, 4], [6, 6], [8, 8], [10, 11], [13, 13], [15, 16], [19, 19], [21, 21], [25, 25], [27, 27], [30, 33], [35, 36], [38, 38], [40, 40]]","[[40, 40], [25, 25], [19, 19], [35, 36], [4, 4], [21, 21], [13, 13], [15, 16], [27, 27], [6, 6], [8, 8], [30, 31], [10, 11], [2, 2], [32, 33], [38, 38]]"
15,A_50_MG3,A,50,3,553,f_ZJ7L14oYQ$_$27,0.5,0.5,28,9,9,"[[0, 3], [5, 6], [8, 8], [10, 10], [13, 14], [19, 19], [21, 21], [24, 24], [26, 26]]","[[5, 6], [0, 3], [21, 21], [26, 26], [13, 14], [19, 19], [24, 24], [8, 8], [10, 10]]"
15,A_50_MG3,A,50,3,554,f_ZJ7L14oYQ$_$21,0.5,0.5,24,8,8,"[[2, 2], [5, 5], [9, 10], [12, 13], [15, 15], [17, 17], [19, 20], [22, 23]]","[[2, 2], [12, 13], [17, 17], [9, 10], [5, 5], [15, 15], [19, 20], [22, 23]]"
15,A_50_MG3,A,50,3,555,f_ZJ7L14oYQ$_$17,0.5,0.5217391304347826,23,9,11,"[[1, 1], [3, 6], [8, 8], [11, 11], [13, 13], [16, 16], [18, 18], [20, 20], [22, 22]]","[[11, 11], [13, 13], [8, 8], [1, 1], [16, 16], [6, 6], [20, 20], [18, 18], [3, 3], [4, 5], [22, 22]]"
15,A_50_MG3,A,50,3,556,f_ZJ7L14oYQ$_$9,0.5,0.5161290322580645,31,14,14,"[[0, 0], [2, 2], [4, 4], [6, 6], [8, 9], [11, 11], [13, 13], [15, 15], [17, 17], [19, 20], [23, 23], [26, 26], [28, 28], [30, 30]]","[[23, 23], [17, 17], [13, 13], [0, 0], [26, 26], [11, 11], [6, 6], [4, 4], [15, 15], [8, 9], [28, 28], [19, 20], [2, 2], [30, 30]]"
15,A_50_MG3,A,50,3,557,f_ZJ7L14oYQ$_$8,0.5,0.5217391304347826,23,9,10,"[[0, 0], [2, 2], [5, 5], [8, 8], [10, 11], [13, 13], [15, 16], [18, 18], [21, 22]]","[[2, 2], [10, 10], [13, 13], [8, 8], [21, 22], [18, 18], [5, 5], [15, 16], [0, 0], [11, 11]]"
15,A_50_MG3,A,50,3,558,ffrJ91swyq0$_$1,0.5,0.5111111111111111,45,20,21,"[[0, 0], [3, 4], [6, 6], [8, 8], [11, 11], [13, 13], [15, 15], [17, 17], [19, 19], [21, 21], [23, 23], [25, 25], [27, 27], [29, 29], [31, 31], [33, 35], [37, 37], [40, 40], [42, 42], [44, 44]]","[[25, 25], [33, 34], [37, 37], [13, 13], [27, 27], [11, 11], [19, 19], [17, 17], [40, 40], [31, 31], [8, 8], [21, 21], [42, 42], [0, 0], [3, 4], [44, 44], [23, 23], [6, 6], [29, 29], [15, 15], [35, 35]]"
15,A_50_MG3,A,50,3,559,g8Cl74tS3oY$_$2,0.5,0.5142857142857142,35,9,11,"[[1, 1], [4, 4], [6, 7], [10, 17], [19, 19], [21, 21], [25, 26], [30, 30], [34, 34]]","[[1, 1], [16, 17], [6, 7], [10, 11], [21, 21], [4, 4], [30, 30], [19, 19], [34, 34], [25, 26], [12, 15]]"
15,A_50_MG3,A,50,3,560,g8Cl74tS3oY$_$6,0.5,0.5116279069767442,43,16,16,"[[1, 2], [4, 4], [7, 9], [12, 12], [15, 16], [18, 18], [20, 20], [22, 22], [24, 24], [26, 27], [29, 30], [32, 32], [35, 35], [37, 37], [39, 39], [41, 41]]","[[22, 22], [20, 20], [35, 35], [7, 9], [29, 30], [26, 27], [41, 41], [18, 18], [15, 16], [37, 37], [4, 4], [39, 39], [32, 32], [12, 12], [1, 2], [24, 24]]"
15,A_50_MG3,A,50,3,561,gR4gM_WXesQ$_$10,0.5,0.5,26,10,10,"[[1, 2], [4, 4], [7, 7], [10, 10], [12, 12], [14, 14], [16, 17], [19, 19], [21, 22], [24, 24]]","[[14, 14], [4, 4], [21, 22], [16, 17], [1, 2], [7, 7], [19, 19], [24, 24], [12, 12], [10, 10]]"
15,A_50_MG3,A,50,3,562,gR4gM_WXesQ$_$26,0.5,0.5238095238095238,21,7,8,"[[1, 2], [4, 4], [6, 6], [8, 8], [10, 11], [14, 16], [18, 18]]","[[6, 6], [18, 18], [4, 4], [14, 14], [1, 2], [10, 11], [15, 16], [8, 8]]"
15,A_50_MG3,A,50,3,563,gR4gM_WXesQ$_$20,0.5,0.5,40,15,15,"[[0, 0], [2, 2], [4, 5], [7, 7], [9, 9], [11, 12], [14, 14], [17, 17], [20, 20], [22, 22], [25, 26], [28, 29], [31, 31], [33, 33], [38, 39]]","[[20, 20], [38, 39], [11, 12], [17, 17], [22, 22], [4, 5], [14, 14], [25, 26], [9, 9], [28, 29], [33, 33], [31, 31], [0, 0], [7, 7], [2, 2]]"
15,A_50_MG3,A,50,3,564,gR4gM_WXesQ$_$24,0.5,0.5,14,5,5,"[[0, 0], [2, 2], [4, 5], [7, 7], [10, 11]]","[[0, 0], [4, 5], [2, 2], [7, 7], [10, 11]]"
15,A_50_MG3,A,50,3,565,gR4gM_WXesQ$_$18,0.5,0.5151515151515151,33,8,9,"[[3, 3], [6, 12], [14, 14], [17, 17], [19, 20], [23, 24], [27, 28], [31, 31]]","[[3, 3], [19, 20], [31, 31], [6, 8], [23, 24], [14, 14], [27, 28], [9, 12], [17, 17]]"
15,A_50_MG3,A,50,3,566,gR4gM_WXesQ$_$3,0.5,0.5172413793103449,29,9,9,"[[0, 0], [4, 5], [7, 10], [13, 13], [15, 15], [18, 20], [22, 22], [24, 24], [27, 27]]","[[7, 10], [18, 20], [24, 24], [4, 5], [13, 13], [27, 27], [0, 0], [22, 22], [15, 15]]"
15,A_50_MG3,A,50,3,567,gR4gM_WXesQ$_$4,0.5,0.5,22,7,7,"[[2, 2], [5, 6], [8, 8], [10, 10], [13, 15], [18, 18], [20, 21]]","[[5, 6], [20, 21], [13, 15], [10, 10], [2, 2], [8, 8], [18, 18]]"
15,A_50_MG3,A,50,3,568,gR4gM_WXesQ$_$8,0.5,0.52,25,8,8,"[[0, 0], [4, 4], [6, 6], [8, 9], [11, 13], [16, 16], [18, 19], [21, 22]]","[[16, 16], [4, 4], [11, 13], [6, 6], [18, 19], [0, 0], [8, 9], [21, 22]]"
15,A_50_MG3,A,50,3,569,gVqs4TzqySw$_$1,0.5,0.5,46,11,11,"[[0, 0], [2, 5], [8, 8], [10, 12], [14, 14], [18, 21], [25, 26], [31, 32], [36, 37], [40, 40], [44, 45]]","[[2, 5], [25, 26], [36, 37], [31, 32], [14, 14], [8, 8], [40, 40], [10, 12], [44, 45], [18, 21], [0, 0]]"
15,A_50_MG3,A,50,3,570,gVqs4TzqySw$_$3,0.5,0.5185185185185185,27,11,11,"[[1, 1], [3, 4], [6, 6], [8, 9], [11, 11], [14, 14], [16, 16], [18, 18], [20, 21], [23, 23], [26, 26]]","[[8, 9], [26, 26], [3, 4], [16, 16], [1, 1], [20, 21], [23, 23], [11, 11], [14, 14], [18, 18], [6, 6]]"
15,A_50_MG3,A,50,3,571,gVqs4TzqySw$_$2,0.5,0.5172413793103449,29,8,8,"[[0, 1], [4, 6], [9, 9], [11, 14], [16, 17], [20, 20], [22, 22], [25, 25]]","[[4, 6], [25, 25], [9, 9], [16, 17], [11, 14], [0, 1], [22, 22], [20, 20]]"
15,A_50_MG3,A,50,3,572,gVqs4TzqySw$_$4,0.5,0.5,10,3,3,"[[1, 2], [4, 5], [8, 8]]","[[4, 5], [8, 8], [1, 2]]"
15,A_50_MG3,A,50,3,573,goMtnNHQ_z4$_$1,0.5,0.5,18,7,8,"[[1, 1], [3, 3], [6, 6], [9, 9], [11, 12], [14, 15], [17, 17]]","[[14, 15], [6, 6], [3, 3], [9, 9], [1, 1], [17, 17], [12, 12], [11, 11]]"
15,A_50_MG3,A,50,3,574,goMtnNHQ_z4$_$2,0.5,0.5238095238095238,21,9,9,"[[0, 0], [2, 2], [4, 4], [6, 6], [9, 9], [12, 13], [15, 15], [17, 18], [20, 20]]","[[12, 13], [9, 9], [20, 20], [4, 4], [17, 18], [15, 15], [2, 2], [6, 6], [0, 0]]"
15,A_50_MG3,A,50,3,575,goMtnNHQ_z4$_$13,0.5,0.5217391304347826,23,8,9,"[[0, 0], [3, 4], [6, 6], [9, 11], [14, 15], [18, 18], [20, 20], [22, 22]]","[[14, 15], [6, 6], [0, 0], [9, 11], [18, 18], [20, 20], [3, 3], [22, 22], [4, 4]]"
15,A_50_MG3,A,50,3,576,goMtnNHQ_z4$_$12,0.5,0.5238095238095238,21,8,8,"[[0, 0], [2, 5], [7, 7], [11, 11], [14, 14], [16, 16], [18, 18], [20, 20]]","[[11, 11], [2, 5], [20, 20], [18, 18], [7, 7], [0, 0], [16, 16], [14, 14]]"
15,A_50_MG3,A,50,3,577,hqzF4IDaIYE$_$0,0.5,0.5185185185185185,27,9,10,"[[0, 4], [6, 6], [9, 9], [12, 12], [15, 16], [18, 18], [20, 20], [23, 23], [25, 25]]","[[6, 6], [20, 20], [25, 25], [9, 9], [12, 12], [1, 4], [15, 16], [23, 23], [18, 18], [0, 0]]"
15,A_50_MG3,A,50,3,578,hqzF4IDaIYE$_$3,0.5,0.5,42,13,15,"[[0, 0], [2, 2], [4, 4], [7, 7], [11, 11], [13, 16], [18, 18], [20, 20], [23, 24], [27, 28], [32, 32], [34, 36], [39, 40]]","[[27, 28], [7, 7], [20, 20], [23, 24], [34, 36], [4, 4], [16, 16], [0, 0], [39, 40], [13, 13], [18, 18], [32, 32], [11, 11], [2, 2], [14, 15]]"
15,A_50_MG3,A,50,3,579,hqzF4IDaIYE$_$2,0.5,0.5161290322580645,31,12,12,"[[0, 0], [2, 2], [6, 6], [9, 11], [13, 13], [15, 15], [17, 18], [21, 22], [24, 24], [26, 26], [28, 28], [30, 30]]","[[17, 18], [30, 30], [2, 2], [26, 26], [13, 13], [9, 11], [6, 6], [15, 15], [21, 22], [28, 28], [0, 0], [24, 24]]"
15,A_50_MG3,A,50,3,580,hqzF4IDaIYE$_$4,0.5,0.5333333333333333,15,5,7,"[[1, 3], [5, 5], [8, 8], [10, 11], [14, 14]]","[[14, 14], [8, 8], [5, 5], [1, 1], [10, 11], [3, 3], [2, 2]]"
15,A_50_MG3,A,50,3,581,hqzF4IDaIYE$_$6,0.5,0.5454545454545454,11,4,4,"[[1, 2], [4, 5], [8, 8], [10, 10]]","[[8, 8], [10, 10], [1, 2], [4, 5]]"
15,A_50_MG3,A,50,3,582,hvfaYsv7p8E$_$0,0.5,0.5,22,5,7,"[[2, 2], [5, 6], [9, 11], [13, 13], [17, 20]]","[[9, 11], [20, 20], [17, 17], [5, 6], [2, 2], [13, 13], [18, 19]]"
15,A_50_MG3,A,50,3,583,iUXqlrui25c$_$10,0.5,0.5,34,12,12,"[[1, 4], [6, 6], [9, 11], [13, 13], [15, 15], [17, 17], [19, 19], [22, 22], [26, 26], [28, 28], [31, 31], [33, 33]]","[[1, 4], [9, 11], [19, 19], [15, 15], [31, 31], [26, 26], [28, 28], [6, 6], [22, 22], [13, 13], [33, 33], [17, 17]]"
15,A_50_MG3,A,50,3,584,iUXqlrui25c$_$21,0.5,0.5,22,9,9,"[[0, 0], [2, 2], [4, 4], [7, 7], [10, 10], [12, 13], [15, 16], [18, 18], [20, 20]]","[[7, 7], [10, 10], [20, 20], [12, 13], [0, 0], [18, 18], [4, 4], [15, 16], [2, 2]]"
15,A_50_MG3,A,50,3,585,iUXqlrui25c$_$23,0.5,0.5185185185185185,27,9,9,"[[1, 1], [4, 6], [8, 8], [10, 10], [12, 14], [18, 18], [20, 20], [23, 24], [26, 26]]","[[23, 24], [4, 6], [8, 8], [10, 10], [26, 26], [1, 1], [20, 20], [18, 18], [12, 14]]"
15,A_50_MG3,A,50,3,586,icbUzboLcDQ$_$0,0.5,0.5217391304347826,23,7,7,"[[2, 2], [4, 6], [9, 11], [14, 15], [18, 18], [20, 20], [22, 22]]","[[9, 11], [18, 18], [4, 6], [14, 15], [20, 20], [2, 2], [22, 22]]"
15,A_50_MG3,A,50,3,587,ioupaiAuRr0$_$5,0.5,0.5161290322580645,31,13,14,"[[0, 0], [2, 2], [4, 4], [6, 7], [9, 9], [11, 11], [13, 13], [15, 15], [18, 18], [20, 20], [22, 23], [26, 27], [29, 29]]","[[22, 23], [18, 18], [2, 2], [0, 0], [9, 9], [4, 4], [15, 15], [6, 7], [13, 13], [26, 26], [29, 29], [11, 11], [20, 20], [27, 27]]"
15,A_50_MG3,A,50,3,588,ioupaiAuRr0$_$4,0.5,0.5,42,14,14,"[[0, 0], [2, 3], [7, 8], [10, 10], [15, 15], [17, 17], [19, 22], [24, 25], [29, 29], [31, 31], [33, 33], [35, 35], [37, 38], [40, 40]]","[[15, 15], [29, 29], [37, 38], [10, 10], [19, 22], [2, 3], [24, 25], [7, 8], [33, 33], [40, 40], [17, 17], [35, 35], [31, 31], [0, 0]]"
15,A_50_MG3,A,50,3,589,jICmfLeFymA$_$16,0.5,0.5238095238095238,21,8,8,"[[1, 2], [4, 4], [7, 7], [10, 11], [13, 13], [15, 16], [18, 18], [20, 20]]","[[1, 2], [10, 11], [15, 16], [4, 4], [18, 18], [13, 13], [7, 7], [20, 20]]"
15,A_50_MG3,A,50,3,590,jPrEKz1rAno$_$11,0.5,0.5,16,6,7,"[[1, 1], [4, 4], [7, 7], [9, 9], [11, 12], [14, 15]]","[[1, 1], [9, 9], [4, 4], [14, 14], [11, 12], [7, 7], [15, 15]]"
15,A_50_MG3,A,50,3,591,jPrEKz1rAno$_$7,0.5,0.5135135135135135,37,14,14,"[[0, 1], [3, 3], [5, 5], [7, 7], [9, 10], [12, 12], [14, 14], [16, 16], [18, 20], [24, 24], [26, 26], [28, 29], [33, 33], [35, 35]]","[[7, 7], [24, 24], [33, 33], [14, 14], [18, 20], [3, 3], [9, 10], [16, 16], [28, 29], [12, 12], [5, 5], [35, 35], [26, 26], [0, 1]]"
15,A_50_MG3,A,50,3,592,jPrEKz1rAno$_$6,0.5,0.5172413793103449,29,8,8,"[[1, 1], [3, 6], [10, 10], [13, 13], [15, 16], [19, 19], [22, 25], [28, 28]]","[[22, 25], [15, 16], [13, 13], [19, 19], [10, 10], [28, 28], [3, 6], [1, 1]]"
15,A_50_MG3,A,50,3,593,k5ZOshC2LP4$_$1,0.5,0.5151515151515151,33,13,14,"[[0, 0], [2, 2], [4, 6], [8, 8], [10, 11], [14, 14], [17, 17], [19, 19], [21, 22], [25, 25], [27, 27], [30, 30], [32, 32]]","[[4, 4], [8, 8], [14, 14], [25, 25], [17, 17], [21, 22], [19, 19], [0, 0], [30, 30], [27, 27], [32, 32], [10, 11], [5, 6], [2, 2]]"
15,A_50_MG3,A,50,3,594,kbGhEJ4W44o$_$0,0.5,0.5121951219512195,41,15,15,"[[1, 1], [3, 3], [5, 6], [9, 10], [13, 13], [16, 16], [19, 19], [21, 21], [23, 23], [25, 26], [28, 28], [31, 31], [33, 33], [35, 35], [37, 40]]","[[23, 23], [33, 33], [13, 13], [9, 10], [1, 1], [16, 16], [28, 28], [37, 40], [5, 6], [21, 21], [31, 31], [19, 19], [25, 26], [3, 3], [35, 35]]"
15,A_50_MG3,A,50,3,595,kfsO4c0Ekes$_$7,0.5,0.5172413793103449,29,10,10,"[[0, 0], [2, 3], [5, 7], [11, 12], [14, 14], [16, 17], [19, 19], [21, 21], [23, 23], [25, 25]]","[[2, 3], [11, 12], [25, 25], [23, 23], [16, 17], [21, 21], [5, 7], [14, 14], [0, 0], [19, 19]]"
15,A_50_MG3,A,50,3,596,kvUb78Rdzdc$_$3,0.5,0.5,50,20,20,"[[0, 0], [2, 3], [5, 5], [7, 7], [10, 10], [13, 13], [15, 15], [18, 18], [20, 20], [22, 22], [24, 25], [27, 27], [30, 30], [33, 33], [35, 35], [37, 37], [39, 39], [41, 41], [43, 46], [48, 48]]","[[2, 3], [18, 18], [43, 46], [13, 13], [20, 20], [5, 5], [15, 15], [7, 7], [10, 10], [27, 27], [48, 48], [30, 30], [24, 25], [0, 0], [33, 33], [22, 22], [39, 39], [35, 35], [41, 41], [37, 37]]"
15,A_50_MG3,A,50,3,597,lO87-4Kf0cQ$_$2,0.5,0.5,16,5,5,"[[2, 2], [4, 5], [7, 7], [11, 11], [13, 15]]","[[2, 2], [11, 11], [7, 7], [13, 15], [4, 5]]"
15,A_50_MG3,A,50,3,598,lO87-4Kf0cQ$_$5,0.5,0.5,20,6,6,"[[0, 0], [5, 6], [9, 11], [14, 15], [17, 17], [19, 19]]","[[14, 15], [5, 6], [0, 0], [17, 17], [19, 19], [9, 11]]"
15,A_50_MG3,A,50,3,599,lWf5hHRHIDs$_$11,0.5,0.5333333333333333,15,6,7,"[[0, 0], [2, 3], [5, 6], [9, 9], [11, 11], [14, 14]]","[[5, 6], [3, 3], [0, 0], [11, 11], [9, 9], [14, 14], [2, 2]]"
15,A_50_MG3,A,50,3,600,lawHYX5eB20$_$1,0.5,0.5,14,5,5,"[[1, 2], [5, 5], [7, 7], [9, 10], [12, 12]]","[[5, 5], [7, 7], [1, 2], [12, 12], [9, 10]]"
15,A_50_MG3,A,50,3,601,lawHYX5eB20$_$2,0.5,0.52,25,9,11,"[[0, 0], [2, 6], [8, 8], [10, 10], [12, 12], [16, 16], [19, 19], [22, 22], [24, 24]]","[[2, 2], [8, 8], [22, 22], [19, 19], [0, 0], [12, 12], [16, 16], [5, 6], [3, 4], [24, 24], [10, 10]]"
15,A_50_MG3,A,50,3,602,mHGaQ_nv9UY$_$13,0.5,0.5,50,18,18,"[[0, 0], [3, 3], [5, 5], [7, 8], [11, 11], [13, 13], [15, 15], [17, 18], [20, 21], [23, 24], [28, 28], [30, 30], [32, 32], [35, 36], [39, 39], [41, 42], [45, 46], [49, 49]]","[[28, 28], [20, 21], [45, 46], [32, 32], [23, 24], [49, 49], [7, 8], [3, 3], [35, 36], [15, 15], [0, 0], [13, 13], [41, 42], [39, 39], [11, 11], [30, 30], [5, 5], [17, 18]]"
15,A_50_MG3,A,50,3,603,mHGaQ_nv9UY$_$14,0.5,0.5,28,11,11,"[[1, 1], [3, 3], [5, 6], [8, 8], [10, 11], [13, 13], [15, 16], [19, 19], [22, 22], [24, 24], [26, 26]]","[[19, 19], [10, 11], [15, 16], [26, 26], [3, 3], [22, 22], [5, 6], [8, 8], [24, 24], [13, 13], [1, 1]]"
15,A_50_MG3,A,50,3,604,mHGaQ_nv9UY$_$17,0.5,0.5161290322580645,31,12,12,"[[1, 1], [3, 5], [7, 8], [10, 10], [13, 13], [15, 15], [17, 17], [19, 19], [21, 21], [24, 25], [27, 27], [30, 30]]","[[21, 21], [27, 27], [3, 5], [15, 15], [13, 13], [30, 30], [1, 1], [7, 8], [19, 19], [10, 10], [24, 25], [17, 17]]"
15,A_50_MG3,A,50,3,605,mHGaQ_nv9UY$_$22,0.5,0.5,50,16,18,"[[1, 1], [4, 4], [6, 6], [8, 11], [14, 14], [17, 18], [20, 20], [24, 25], [27, 27], [29, 29], [33, 33], [35, 35], [38, 41], [43, 44], [46, 46], [48, 48]]","[[35, 35], [14, 14], [8, 8], [48, 48], [11, 11], [20, 20], [38, 41], [29, 29], [4, 4], [6, 6], [33, 33], [24, 25], [17, 18], [1, 1], [43, 44], [46, 46], [27, 27], [9, 10]]"
15,A_50_MG3,A,50,3,606,mHGaQ_nv9UY$_$5,0.5,0.5142857142857142,35,12,13,"[[0, 1], [3, 3], [5, 5], [7, 7], [10, 10], [13, 13], [16, 16], [19, 20], [23, 25], [27, 28], [31, 32], [34, 34]]","[[5, 5], [16, 16], [31, 32], [10, 10], [28, 28], [19, 20], [23, 25], [13, 13], [7, 7], [3, 3], [0, 1], [34, 34], [27, 27]]"
