sample_id,aligned_position_0based,aligned_position_1based,attention_valid,token_id,special_token_if_known,word_or_wordpiece,word_index,start_s,end_s,representative_time_s,representative_frame_index,mapping_status
08,28,29,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,29,30,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,30,31,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,31,32,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,32,33,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,33,34,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,34,35,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,35,36,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,36,37,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
08,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
09,1,2,True,1006,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,2,3,True,7910,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,3,4,True,2232,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,4,5,True,1007,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,5,6,True,1045,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,6,7,True,2106,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,7,8,True,2025,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,8,9,True,2066,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,9,10,True,2023,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,10,11,True,3185,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,11,12,True,2012,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,12,13,True,2035,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,13,14,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,14,15,True,1045,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,15,16,True,2052,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,16,17,True,2025,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,17,18,True,16755,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,18,19,True,2009,,,,,,,,PENDING_Q1_MAPPING_REUSE
09,19,20,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
09,20,21,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,21,22,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,22,23,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,23,24,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,24,25,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,25,26,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,26,27,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,27,28,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,28,29,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,29,30,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,30,31,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,31,32,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,32,33,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,33,34,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,34,35,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,35,36,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,36,37,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
09,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
10,1,2,True,1006,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,2,3,True,26114,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,3,4,True,1007,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,4,5,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,5,6,True,2017,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,6,7,True,2113,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,7,8,True,1045,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,8,9,True,2428,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,9,10,True,2079,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,10,11,True,2066,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,11,12,True,2000,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,12,13,True,2156,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,13,14,True,27036,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,14,15,True,14556,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,15,16,True,17312,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,16,17,True,2015,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,17,18,True,2823,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,18,19,True,2061,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,19,20,True,1045,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,20,21,True,1005,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,21,22,True,1049,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,22,23,True,2025,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,23,24,True,2114,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,24,25,True,2008,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,25,26,True,2021,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,26,27,True,2023,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,27,28,True,2028,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,28,29,True,2001,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,29,30,True,3492,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,30,31,True,6659,,,,,,,,PENDING_Q1_MAPPING_REUSE
10,31,32,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
10,32,33,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,33,34,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,34,35,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,35,36,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,36,37,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
10,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
11,1,2,True,1045,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,2,3,True,2052,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,3,4,True,2022,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,4,5,True,14984,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,5,6,True,2000,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,6,7,True,2031,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,7,8,True,2081,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,8,9,True,2023,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,9,10,True,2143,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,10,11,True,2065,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,11,12,True,1045,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,12,13,True,2001,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,13,14,True,1037,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,14,15,True,2472,,,,,,,,PENDING_Q1_MAPPING_REUSE
11,15,16,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
11,16,17,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,17,18,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,18,19,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,19,20,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,20,21,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,21,22,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,22,23,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,23,24,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,24,25,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,25,26,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,26,27,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,27,28,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,28,29,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,29,30,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,30,31,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,31,32,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,32,33,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,33,34,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,34,35,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,35,36,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,36,37,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
11,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
12,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
12,1,2,True,2030,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,2,3,True,4788,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,3,4,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,4,5,True,2019,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,5,6,True,3265,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,6,7,True,3130,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,7,8,True,2018,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,8,9,True,2204,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,9,10,True,4923,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,10,11,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,11,12,True,2021,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,12,13,True,2788,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,13,14,True,2011,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,14,15,True,2053,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,15,16,True,6346,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,16,17,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,17,18,True,2037,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,18,19,True,2219,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,19,20,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,20,21,True,2030,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,21,22,True,3383,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,22,23,True,2011,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,23,24,True,6346,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,24,25,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,25,26,True,2037,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,26,27,True,2219,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,27,28,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,28,29,True,2027,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,29,30,True,2031,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,30,31,True,2292,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,31,32,True,2037,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,32,33,True,4923,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,33,34,True,7842,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,34,35,True,2290,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,35,36,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,36,37,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,37,38,True,4923,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,38,39,True,7644,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,39,40,True,2003,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,40,41,True,2200,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,41,42,True,2659,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,42,43,True,1012,,,,,,,,PENDING_Q1_MAPPING_REUSE
12,43,44,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
12,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
12,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
12,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
12,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
12,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
12,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
13,1,2,True,2005,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,2,3,True,2742,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,3,4,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,4,5,True,1045,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,5,6,True,2071,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,6,7,True,2202,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,7,8,True,1037,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,8,9,True,2275,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,9,10,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,10,11,True,2951,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,11,12,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,12,13,True,2013,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,13,14,True,2008,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,14,15,True,2951,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,15,16,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,16,17,True,1045,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,17,18,True,2064,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,18,19,True,2424,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,19,20,True,1037,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,20,21,True,3276,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,21,22,True,2090,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,22,23,True,2151,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,23,24,True,2048,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,24,25,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,25,26,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,26,27,True,2445,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,27,28,True,5876,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,28,29,True,2030,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,29,30,True,2062,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,30,31,True,1012,,,,,,,,PENDING_Q1_MAPPING_REUSE
13,31,32,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
13,32,33,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,33,34,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,34,35,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,35,36,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,36,37,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
13,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
14,1,2,True,2002,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,2,3,True,2003,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,3,4,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,4,5,True,2522,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,5,6,True,1011,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,6,7,True,3910,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,7,8,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,8,9,True,5811,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,9,10,True,2368,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,10,11,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,11,12,True,29525,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,12,13,True,4570,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,13,14,True,2063,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,14,15,True,3132,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,15,16,True,1998,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,16,17,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,17,18,True,2280,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,18,19,True,3237,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,19,20,True,2472,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,20,21,True,1997,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,21,22,True,6375,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,22,23,True,2345,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,23,24,True,7749,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,24,25,True,1006,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,25,26,True,1057,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,26,27,True,7959,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,27,28,True,1007,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,28,29,True,5352,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,29,30,True,2012,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,30,31,True,4361,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,31,32,True,1005,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,32,33,True,1055,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,33,34,True,2259,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,34,35,True,2118,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,35,36,True,1012,,,,,,,,PENDING_Q1_MAPPING_REUSE
14,36,37,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
14,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
14,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
15,1,2,True,2174,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,2,3,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,3,4,True,2750,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,4,5,True,2037,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,5,6,True,5635,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,6,7,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,7,8,True,1996,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,8,9,True,2155,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,9,10,True,3188,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,10,11,True,25090,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,11,12,True,4371,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,12,13,True,2495,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,13,14,True,2138,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,14,15,True,2027,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,15,16,True,3373,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,16,17,True,1999,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,17,18,True,2049,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,18,19,True,2373,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,19,20,True,2000,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,20,21,True,10938,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,21,22,True,3268,,,,,,,,PENDING_Q1_MAPPING_REUSE
15,22,23,True,102,[SEP],,,,,,,PENDING_Q1_MAPPING_REUSE
15,23,24,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,24,25,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,25,26,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,26,27,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,27,28,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,28,29,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,29,30,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,30,31,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,31,32,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,32,33,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,33,34,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,34,35,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,35,36,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,36,37,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,37,38,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,38,39,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,39,40,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,40,41,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,41,42,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,42,43,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,43,44,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,44,45,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,45,46,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,46,47,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,47,48,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,48,49,False,0,[PAD],,,,,,,PADDING_OR_INVALID
15,49,50,False,0,[PAD],,,,,,,PADDING_OR_INVALID
16,0,1,True,101,[CLS],,,,,,,PENDING_Q1_MAPPING_REUSE
16,1,2,True,2009,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,2,3,True,1005,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,3,4,True,1055,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,4,5,True,1037,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,5,6,True,6659,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,6,7,True,1010,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,7,8,True,2023,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,8,9,True,2003,,,,,,,,PENDING_Q1_MAPPING_REUSE
16,9,10,True,1037,,,,,,,,PENDING_Q1_MAPPING_REUSE
