sample_index,sample_id,baseline,shapley_T,shapley_A,shapley_V,local_T,local_A,local_V,shapley_main,local_main,top1_agreement,spearman_rank,contribution_l1,local_sum_degeneracy_note
351,K8gp7ncdUl8$_$5,zero,0.615828622861675,0.0694039060544147,0.31476747108391034,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.5649905790566832,within-modality normalization makes each nonzero modality sum near 1
352,KDjl2exStlI$_$10,zero,0.5895315754268715,0.025079405915852154,0.38538901865727626,0.39999999999999997,0.4000000000000001,0.19999999999999998,T,A,False,-0.5,0.7498411881682957,within-modality normalization makes each nonzero modality sum near 1
353,KDjl2exStlI$_$13,zero,0.6851529909560292,0.07578302004133793,0.2390639890026328,0.4,0.39999999999999997,0.2,T,T,True,0.5,0.648433959917324,within-modality normalization makes each nonzero modality sum near 1
354,KDjl2exStlI$_$5,zero,0.6056440681653796,0.14291087319025347,0.25144505864436706,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.5446214696640924,within-modality normalization makes each nonzero modality sum near 1
355,KDjl2exStlI$_$4,zero,0.6597784765118068,0.061265535061233806,0.27895598842695946,0.3333333333333333,0.3333333333333333,0.3333333333333334,T,V,False,0.0,0.652890286356947,within-modality normalization makes each nonzero modality sum near 1
356,KkKWFZZmmCM$_$1,zero,0.7566880519345558,0.02646545197606357,0.2168464960893807,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8467094372024447,within-modality normalization makes each nonzero modality sum near 1
357,KpMCvUyQCXg$_$1,zero,0.6797010831300228,0.1821140889620088,0.13818482790796854,0.4,0.2,0.4,T,T,True,0.0,0.5594021662600455,within-modality normalization makes each nonzero modality sum near 1
358,KpMCvUyQCXg$_$3,zero,0.8022038294359335,0.04608775822171943,0.1517084123423471,0.4,0.39999999999999997,0.19999999999999998,T,T,True,0.5,0.8044076588718668,within-modality normalization makes each nonzero modality sum near 1
359,KpMCvUyQCXg$_$5,zero,0.636527208563592,0.27630523103443605,0.0871675604019719,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6063877504605174,within-modality normalization makes each nonzero modality sum near 1
360,L1eFHRQGFeg$_$2,zero,0.7228782209786739,0.0657612739230652,0.21136050509826076,0.4,0.2,0.4,T,T,True,0.8660254037844387,0.645756441957348,within-modality normalization makes each nonzero modality sum near 1
361,MCsvw5-7lVE$_$1,zero,0.7674158518253068,0.13184012038238926,0.10074402779230392,0.3333333333333333,0.33333333333333326,0.3333333333333334,T,V,False,-0.5,0.868165036983947,within-modality normalization makes each nonzero modality sum near 1
362,MCsvw5-7lVE$_$2,zero,0.48712214880881366,0.038181024539633235,0.47469682665155316,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.5903046175874003,within-modality normalization makes each nonzero modality sum near 1
363,MCsvw5-7lVE$_$4,zero,0.45211187646775164,0.1151342112376078,0.43275391229464055,0.3333333333333333,0.3333333333333333,0.33333333333333326,T,T,True,0.0,0.4363982441914511,within-modality normalization makes each nonzero modality sum near 1
364,MMpo2bDk-DU$_$10,zero,0.5563174768801025,0.1293383439378588,0.3143441791820386,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.44596828709353836,within-modality normalization makes each nonzero modality sum near 1
365,MMpo2bDk-DU$_$17,zero,0.7141898815030022,0.018327493056439163,0.2674826254405586,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7617130963393378,within-modality normalization makes each nonzero modality sum near 1
366,MMpo2bDk-DU$_$16,zero,0.5152430119366576,0.11745793103081575,0.3672990570325267,0.39999999999999997,0.4,0.20000000000000004,T,A,False,-0.5,0.5650841379383685,within-modality normalization makes each nonzero modality sum near 1
367,MMpo2bDk-DU$_$19,zero,0.5213084171201134,0.3835240139655254,0.0951675689143611,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.4763315288379444,within-modality normalization makes each nonzero modality sum near 1
368,MjaaudUc5-4$_$1,zero,0.8720578214067769,0.013364173033512618,0.11457800555971044,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0774489761468873,within-modality normalization makes each nonzero modality sum near 1
369,MjaaudUc5-4$_$0,zero,0.7203448559439662,0.16496450081167752,0.11469064324435621,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7740230452212657,within-modality normalization makes each nonzero modality sum near 1
370,MjaaudUc5-4$_$3,zero,0.6476285890946725,0.1771850631943629,0.17518634771096467,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6285905115226782,within-modality normalization makes each nonzero modality sum near 1
371,MjaaudUc5-4$_$6,zero,0.8405822201217339,0.07070654080070558,0.08871123907756046,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0144977735768013,within-modality normalization makes each nonzero modality sum near 1
372,MoQmPA7Q07Q$_$1,zero,0.2522568300755009,0.3787911130831718,0.3689520568413272,0.3333333333333333,0.3333333333333334,0.3333333333333333,A,A,True,0.8660254037844387,0.16215300651566467,within-modality normalization makes each nonzero modality sum near 1
373,MoQmPA7Q07Q$_$2,zero,0.9595541944937002,0.009381778313309745,0.031064027192989986,0.3333333333333334,0.3333333333333333,0.3333333333333334,T,T,True,0.8660254037844387,1.2524417223207338,within-modality normalization makes each nonzero modality sum near 1
374,N1X63d_jgmw$_$5,zero,0.793147203026731,0.1295698097409345,0.07728298723233451,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9196277393867953,within-modality normalization makes each nonzero modality sum near 1
375,N5xfBtD6rLY$_$7,zero,0.7995928976110961,0.2004071023889039,0.0,0.6666666666666666,0.3333333333333334,0.0,T,T,True,1.0,0.26585246188885897,within-modality normalization makes each nonzero modality sum near 1
376,NoZsdSGnNpI$_$7,zero,0.3567680714882444,0.19979252585223756,0.443439402659518,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.2670816149621915,within-modality normalization makes each nonzero modality sum near 1
377,Nrurc5sMUOE$_$5,zero,0.8572748546386753,0.0459407068681479,0.09678443849317686,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0478830426106838,within-modality normalization makes each nonzero modality sum near 1
378,Nrurc5sMUOE$_$7,zero,0.690221880477472,0.026349155353314422,0.28342896416921354,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7137770942882774,within-modality normalization makes each nonzero modality sum near 1
379,Nrurc5sMUOE$_$8,zero,0.6763855999990689,0.16367719805083797,0.15993720195009312,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.686104533331471,within-modality normalization makes each nonzero modality sum near 1
380,NzvNW7vP-Co$_$5,zero,0.8118964649421878,0.0640107938249235,0.12409274123288866,0.39999999999999997,0.4000000000000001,0.2,T,A,False,-0.5,0.8237929298843757,within-modality normalization makes each nonzero modality sum near 1
381,NzvNW7vP-Co$_$4,zero,0.6758227667959336,0.06665310884300228,0.25752412436106414,0.25,0.5,0.25,T,A,False,-0.8660254037844387,0.8666937823139955,within-modality normalization makes each nonzero modality sum near 1
382,NzvNW7vP-Co$_$7,zero,0.49475766435359836,0.15389582546131714,0.35134651018508456,0.4,0.4,0.20000000000000004,T,T,True,0.0,0.49220834907736577,within-modality normalization makes each nonzero modality sum near 1
383,OLP0nCKwU6k$_$6,zero,0.33375204197688346,0.05004803206151287,0.6161999259616037,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.566570602543641,within-modality normalization makes each nonzero modality sum near 1
384,OrYBtyO0aPI$_$1,zero,0.8294236881277943,0.03723007459756574,0.13334623727464,0.3333333333333333,0.3333333333333333,0.3333333333333334,T,V,False,0.0,0.9921807095889219,within-modality normalization makes each nonzero modality sum near 1
385,OrYBtyO0aPI$_$4,zero,0.563239442051584,0.06057679328666798,0.37618376466174774,0.3333333333333333,0.3333333333333333,0.3333333333333334,T,V,False,0.0,0.5455130800933303,within-modality normalization makes each nonzero modality sum near 1
386,PboaYD5hlG8$_$10,zero,0.45788320856469317,0.2578990421155595,0.2842177493197473,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.2490997504627197,within-modality normalization makes each nonzero modality sum near 1
387,PboaYD5hlG8$_$3,zero,0.7597659439975859,0.08314368684340279,0.15709036915901123,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8528652213285052,within-modality normalization makes each nonzero modality sum near 1
388,PboaYD5hlG8$_$2,zero,0.5456261400048523,0.3036837728676645,0.1506900871274832,0.2,0.4,0.4,T,A,False,-0.8660254037844387,0.6912522800097046,within-modality normalization makes each nonzero modality sum near 1
389,PboaYD5hlG8$_$7,zero,0.7382640052794971,0.10318671748793973,0.15854927723256323,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8098613438923274,within-modality normalization makes each nonzero modality sum near 1
390,PboaYD5hlG8$_$9,zero,0.6609970506188009,0.04926520810880637,0.2897377412723928,0.4,0.4,0.2,T,T,True,0.0,0.7014695837823872,within-modality normalization makes each nonzero modality sum near 1
391,PboaYD5hlG8$_$8,zero,0.9542250300435676,0.025896047293607997,0.01987892266282436,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.2417833934204685,within-modality normalization makes each nonzero modality sum near 1
392,Pt-D0LUHDSc$_$2,zero,0.2982125756672685,0.08932362878808187,0.6124637955446497,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.5582609244226326,within-modality normalization makes each nonzero modality sum near 1
393,PwapK9d8IGk$_$4,zero,0.29610628689454294,0.09236737866565864,0.6115263344397984,0.3333333333333333,0.33333333333333326,0.3333333333333333,V,T,False,0.8660254037844387,0.5563860022129301,within-modality normalization makes each nonzero modality sum near 1
394,PyQrAYl1bFs$_$0,zero,0.435868805742866,0.26833019715939144,0.29580099709774255,0.2,0.4,0.4,T,A,False,-0.8660254037844387,0.47173761148573207,within-modality normalization makes each nonzero modality sum near 1
395,PyQrAYl1bFs$_$3,zero,0.8826409820794004,0.09488031671094509,0.02247870120965443,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0986152974921342,within-modality normalization makes each nonzero modality sum near 1
396,PyQrAYl1bFs$_$4,zero,0.7401883955303679,0.06413671540846877,0.1956748890611634,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.813710124394069,within-modality normalization makes each nonzero modality sum near 1
397,Q4WzApjaCNI$_$0,zero,0.794675079796324,0.20532492020367593,0.0,0.4,0.39999999999999997,0.2,T,T,True,1.0,0.789350159592648,within-modality normalization makes each nonzero modality sum near 1
398,Q7S0tX4FUNA$_$4,zero,0.7699860151009158,0.08813173955152877,0.14188224534755556,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8733053635351649,within-modality normalization makes each nonzero modality sum near 1
399,Q7S0tX4FUNA$_$7,zero,0.8665829914435605,0.1334170085564394,0.0,0.4000000000000001,0.4,0.2,T,T,True,1.0,0.933165982887121,within-modality normalization makes each nonzero modality sum near 1
400,Q7S0tX4FUNA$_$8,zero,0.7805904796279617,0.2004503043175601,0.01895921605447819,0.4,0.19999999999999998,0.4,T,T,True,0.0,0.7620815678910435,within-modality normalization makes each nonzero modality sum near 1
401,Qa6Yz62V-Yc$_$0,zero,0.7348846500296786,0.056027344829663595,0.2090880051406578,0.4,0.4,0.2,T,T,True,0.0,0.6879453103406729,within-modality normalization makes each nonzero modality sum near 1
402,QjcQx8_PQfw$_$10,zero,0.8276961674139443,0.07854012880750783,0.0937637037785479,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9887256681612219,within-modality normalization makes each nonzero modality sum near 1
403,QjcQx8_PQfw$_$7,zero,0.6738545386929868,0.13865844114975998,0.18748702015725327,0.4,0.4,0.2,T,T,True,0.0,0.5477090773859736,within-modality normalization makes each nonzero modality sum near 1
404,QpchvHpGFc8$_$3,zero,0.6674788614783081,0.11087154376411351,0.22164959475757834,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6682910562899496,within-modality normalization makes each nonzero modality sum near 1
405,RArhIHk4Qs4$_$13,zero,0.2835340731002599,0.09909615150369952,0.6173697753960405,0.4,0.4000000000000001,0.19999999999999996,V,A,False,-1.0,0.8347395507920813,within-modality normalization makes each nonzero modality sum near 1
406,RArhIHk4Qs4$_$17,zero,0.849019967109512,0.026976755087775858,0.12400327780271224,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0313732675523573,within-modality normalization makes each nonzero modality sum near 1
407,RArhIHk4Qs4$_$16,zero,0.7481238222842483,0.0181852479171731,0.2336909297985787,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8295809779018298,within-modality normalization makes each nonzero modality sum near 1
408,RArhIHk4Qs4$_$19,zero,0.6869846558124226,0.025426452198269927,0.28758889198930737,0.4,0.39999999999999997,0.2,T,T,True,0.5,0.74914709560346,within-modality normalization makes each nonzero modality sum near 1
409,RArhIHk4Qs4$_$1,zero,0.6775295541521528,0.12197749267126301,0.20049295317658425,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6883924416376388,within-modality normalization makes each nonzero modality sum near 1
410,RArhIHk4Qs4$_$2,zero,0.771896572260079,0.009348379840751214,0.21875504789916964,0.3333333333333333,0.3333333333333334,0.3333333333333333,T,A,False,-0.8660254037844387,0.8771264778534916,within-modality normalization makes each nonzero modality sum near 1
411,RArhIHk4Qs4$_$7,zero,0.2018950760988607,0.1321747791507722,0.6659301447503672,0.3333333333333333,0.3333333333333333,0.3333333333333334,V,V,True,0.8660254037844387,0.6651936228340675,within-modality normalization makes each nonzero modality sum near 1
412,RArhIHk4Qs4$_$6,zero,0.7069744771257267,0.07707037771786333,0.21595514515641,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7472822875847867,within-modality normalization makes each nonzero modality sum near 1
413,RArhIHk4Qs4$_$8,zero,0.6935349629672614,0.019074351788015628,0.2873906852447229,0.4,0.2,0.4,T,T,True,0.8660254037844387,0.5870699259345229,within-modality normalization makes each nonzero modality sum near 1
414,RArhIHk4Qs4$_$21,zero,0.33968219250189846,0.48185578394675954,0.178462023551342,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.3097426195639827,within-modality normalization makes each nonzero modality sum near 1
415,ROcTx5VEn7o$_$11,zero,0.5535913080957929,0.12124684677836683,0.32516184512584023,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.4405159495249192,within-modality normalization makes each nonzero modality sum near 1
416,ROcTx5VEn7o$_$1,zero,0.5878573231990298,0.12359643719038284,0.28854623961058734,0.4,0.2,0.4,T,T,True,0.8660254037844387,0.3757146463980597,within-modality normalization makes each nonzero modality sum near 1
417,ROcTx5VEn7o$_$5,zero,0.5417470379796818,0.05500425838414057,0.4032487036361777,0.4,0.4,0.2,T,T,True,0.0,0.6899914832317189,within-modality normalization makes each nonzero modality sum near 1
418,ROcTx5VEn7o$_$9,zero,0.6196031702619682,0.015045328039922198,0.3653515016981096,0.4,0.4,0.2,T,T,True,0.0,0.7699093439201556,within-modality normalization makes each nonzero modality sum near 1
419,RrGpzInAwCg$_$0,zero,0.5493680112584959,0.08313237573198311,0.367499613009521,0.2,0.4000000000000001,0.4,T,A,False,-1.0,0.6987360225169919,within-modality normalization makes each nonzero modality sum near 1
420,RzOFxDk26p0$_$1,zero,0.7254312784385784,0.12462118214333956,0.1499475394180821,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.78419589021049,within-modality normalization makes each nonzero modality sum near 1
421,RzOFxDk26p0$_$0,zero,0.38367423340722184,0.20482843352633612,0.411497333066442,0.39999999999999997,0.2,0.39999999999999997,V,T,False,0.8660254037844387,0.03265153318555625,within-modality normalization makes each nonzero modality sum near 1
422,SHa756SwGJQ$_$0,zero,0.8031835065333417,0.19187598066102096,0.004940512805637363,0.4,0.2,0.39999999999999997,T,T,True,0.5,0.8063670130666833,within-modality normalization makes each nonzero modality sum near 1
423,SHa756SwGJQ$_$2,zero,0.3529010689712506,0.22908338305508041,0.4180155479736689,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.2084999005565058,within-modality normalization makes each nonzero modality sum near 1
424,SHa756SwGJQ$_$4,zero,0.716898011517513,0.050147845342227534,0.23295414314025947,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.7671293563683593,within-modality normalization makes each nonzero modality sum near 1
425,SHa756SwGJQ$_$7,zero,0.6120152503591612,0.1628849055648636,0.2250998440759752,0.4,0.39999999999999997,0.2,T,T,True,0.5,0.4742301888702727,within-modality normalization makes each nonzero modality sum near 1
426,SHa756SwGJQ$_$6,zero,0.4818847392598643,0.3267593377386026,0.1913559230015331,0.4,0.2,0.4,T,T,True,0.0,0.4172881539969338,within-modality normalization makes each nonzero modality sum near 1
427,TH32jop4FiI$_$15,zero,0.4972855734545956,0.11863191074206106,0.3840825158033433,0.3333333333333334,0.33333333333333326,0.3333333333333333,T,T,True,1.0,0.4294028451825444,within-modality normalization makes each nonzero modality sum near 1
428,TH32jop4FiI$_$17,zero,0.14233651942750267,0.5387286688031283,0.318934811769369,0.3333333333333333,0.3333333333333333,0.33333333333333326,A,T,False,0.0,0.4107906709395899,within-modality normalization makes each nonzero modality sum near 1
429,TWszOxkOV0w$_$1,zero,0.6513815681718098,0.1508561058246572,0.19776232600353294,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6360964696769531,within-modality normalization makes each nonzero modality sum near 1
430,TXCXFYIc3Yo$_$16,zero,0.15481569603019402,0.09060771883344897,0.7545765851363571,0.4,0.4,0.2,V,T,False,-0.8660254037844387,1.1091531702727142,within-modality normalization makes each nonzero modality sum near 1
431,TXCXFYIc3Yo$_$2,zero,0.3810274784653741,0.08558436915467323,0.5333881523799526,0.4,0.4,0.19999999999999993,V,T,False,-0.8660254037844387,0.6667763047599053,within-modality normalization makes each nonzero modality sum near 1
432,TXCXFYIc3Yo$_$7,zero,0.6028565369573413,0.055954852169416223,0.3411886108732426,0.33333333333333337,0.33333333333333337,0.33333333333333337,T,T,True,0.0,0.5547569623278343,within-modality normalization makes each nonzero modality sum near 1
433,TXCXFYIc3Yo$_$6,zero,0.2038038665356295,0.1433439941099045,0.652852139354466,0.4,0.4,0.2,V,T,False,-0.8660254037844387,0.905704278708932,within-modality normalization makes each nonzero modality sum near 1
434,TYJzg5IJN8o$_$11,zero,0.356903887329986,0.19671182283687255,0.4463842898331414,0.4,0.4,0.19999999999999998,V,T,False,-0.8660254037844387,0.49276857966628285,within-modality normalization makes each nonzero modality sum near 1
435,TYJzg5IJN8o$_$10,zero,0.5007588207903804,0.1338758654837327,0.3653653137258869,0.25000000000000006,0.5000000000000001,0.24999999999999994,T,A,False,-0.5,0.7322482690325347,within-modality normalization makes each nonzero modality sum near 1
436,TYJzg5IJN8o$_$14,zero,0.45955647952103784,0.22682560887156233,0.3136179116073998,0.4,0.4,0.19999999999999998,T,T,True,0.0,0.3463487822568754,within-modality normalization makes each nonzero modality sum near 1
437,TYJzg5IJN8o$_$0,zero,0.30386695729584706,0.5744149161124779,0.12171812659167505,0.3333333333333333,0.3333333333333333,0.3333333333333334,A,V,False,-0.8660254037844387,0.4821631655582892,within-modality normalization makes each nonzero modality sum near 1
438,TYJzg5IJN8o$_$4,zero,0.14296702942707712,0.48506551511879253,0.37196745545413035,0.3333333333333333,0.3333333333333333,0.3333333333333333,A,T,False,0.0,0.38073260781251245,within-modality normalization makes each nonzero modality sum near 1
439,TYJzg5IJN8o$_$7,zero,0.6822735831906024,0.10708052939301108,0.21064588741638646,0.39999999999999997,0.4,0.2,T,A,False,-0.5,0.5858389412139777,within-modality normalization makes each nonzero modality sum near 1
440,Uc_6d-fkZEc$_$3,zero,0.7542275950217632,0.05589041399767397,0.1898819909805629,0.5,0.25,0.25,T,T,True,0.8660254037844387,0.5084551900435264,within-modality normalization makes each nonzero modality sum near 1
441,UlTJmndbGHM$_$1,zero,0.5194109209053452,0.1291709045663921,0.3514181745282627,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.4083248575338825,within-modality normalization makes each nonzero modality sum near 1
442,UlTJmndbGHM$_$4,zero,0.9513199870958492,0.04868001290415079,0.0,0.4,0.4,0.19999999999999996,T,T,True,0.8660254037844387,1.1026399741916983,within-modality normalization makes each nonzero modality sum near 1
443,VbV9S4svrTg$_$13,zero,0.636918504185404,0.11666686759818519,0.24641462821641089,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6071703417041412,within-modality normalization makes each nonzero modality sum near 1
444,VbV9S4svrTg$_$3,zero,0.4579384939507347,0.20160587769905677,0.3404556283502085,0.3333333333333333,0.3333333333333333,0.33333333333333326,T,T,True,0.0,0.26345491126855314,within-modality normalization makes each nonzero modality sum near 1
445,VbV9S4svrTg$_$7,zero,0.9201222522217173,0.044288867534041446,0.03558888024424118,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1735778377767678,within-modality normalization makes each nonzero modality sum near 1
446,VbV9S4svrTg$_$8,zero,0.49488080362837733,0.1739306446332813,0.3311885517383413,0.33333333333333326,0.3333333333333333,0.3333333333333333,T,A,False,-0.8660254037844387,0.3230949405900881,within-modality normalization makes each nonzero modality sum near 1
447,VinxKpWioTo$_$1,zero,0.83230938120288,0.042337861837710815,0.12535275695940923,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9979520957390933,within-modality normalization makes each nonzero modality sum near 1
448,VinxKpWioTo$_$0,zero,0.17971604666519908,0.25188421747743783,0.5683997358573631,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.47013280504805954,within-modality normalization makes each nonzero modality sum near 1
449,VinxKpWioTo$_$3,zero,0.6464877385069001,0.195423758889589,0.15808850260351096,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6263088103471335,within-modality normalization makes each nonzero modality sum near 1
450,VinxKpWioTo$_$5,zero,0.9226141255297327,0.0595293138795496,0.017856560590717746,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1785615843927988,within-modality normalization makes each nonzero modality sum near 1
451,ViyQVpGW05w$_$1,zero,0.49105369304571633,0.03771083735921351,0.4712354695950702,0.3333333333333333,0.33333333333333326,0.3333333333333333,T,T,True,0.8660254037844387,0.5912449919482397,within-modality normalization makes each nonzero modality sum near 1
452,ViyQVpGW05w$_$4,zero,0.6112653371136018,0.10658142307170954,0.28215323981468876,0.4,0.3999999999999999,0.2,T,T,True,0.5,0.5868371538565809,within-modality normalization makes each nonzero modality sum near 1
453,ViyQVpGW05w$_$6,zero,0.9520266968809379,0.010074981951787389,0.03789832116727468,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.2373867270952092,within-modality normalization makes each nonzero modality sum near 1
454,Vuay0mVKkik$_$3,zero,0.8749226054865347,0.031077762030901672,0.09399963248256361,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.0831785443064028,within-modality normalization makes each nonzero modality sum near 1
455,WmQF5RmbsVQ$_$6,zero,0.7966427590996898,0.03850927936976855,0.16484796153054154,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9266188515327131,within-modality normalization makes each nonzero modality sum near 1
456,Wrcf2xtqbkQ$_$9,zero,0.5245264175171074,0.11105893547756233,0.3644146470053303,0.5,0.25,0.24999999999999992,T,T,True,0.5,0.2778821290448754,within-modality normalization makes each nonzero modality sum near 1
457,Wrcf2xtqbkQ$_$8,zero,0.15198958203631405,0.15789186890910173,0.6901185490545843,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.7135704314425018,within-modality normalization makes each nonzero modality sum near 1
458,WxajvjGKz7Y$_$0,zero,0.5530932475480665,0.287157841277508,0.1597489111744254,0.4,0.2,0.4,T,T,True,0.0,0.4805021776511491,within-modality normalization makes each nonzero modality sum near 1
459,WxajvjGKz7Y$_$3,zero,0.7552291948051476,0.11749106070337895,0.12727974449147345,0.3333333333333334,0.33333333333333326,0.3333333333333333,T,T,True,1.0,0.8437917229436284,within-modality normalization makes each nonzero modality sum near 1
460,WxajvjGKz7Y$_$6,zero,0.7341107928348427,0.08405329181309641,0.1818359153520609,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.8015549190030187,within-modality normalization makes each nonzero modality sum near 1
461,XIGpuL-Kkyk$_$12,zero,0.3794333997098167,0.18585775618665756,0.43470884410352584,0.4,0.4,0.19999999999999998,V,T,False,-0.8660254037844387,0.46941768820705165,within-modality normalization makes each nonzero modality sum near 1
462,XIGpuL-Kkyk$_$0,zero,0.9236961348878414,0.0763038651121585,0.0,0.4,0.4,0.2,T,T,True,0.8660254037844387,1.047392269775683,within-modality normalization makes each nonzero modality sum near 1
463,XIGpuL-Kkyk$_$4,zero,0.294769317489746,0.13733564680436883,0.5678950357058852,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.46912340474510367,within-modality normalization makes each nonzero modality sum near 1
464,XIGpuL-Kkyk$_$7,zero,0.7898827359537164,0.21011726404628356,0.0,0.6666666666666666,0.3333333333333333,0.0,T,T,True,1.0,0.2464321385740995,within-modality normalization makes each nonzero modality sum near 1
465,XaVYxIW0FDg$_$2,zero,0.5619679968592848,0.1567938604526702,0.281238142688045,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.45726932705190293,within-modality normalization makes each nonzero modality sum near 1
466,XyP8bVmGX6M$_$4,zero,0.15426748319062467,0.1730335266738022,0.6726989901355731,0.3333333333333333,0.3333333333333333,0.3333333333333333,V,T,False,0.0,0.6787313136044795,within-modality normalization makes each nonzero modality sum near 1
467,XzVapdEr_GY$_$3,zero,0.8557650352250927,0.007671899074086548,0.13656306570082072,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.044863403783519,within-modality normalization makes each nonzero modality sum near 1
468,XzVapdEr_GY$_$4,zero,0.8840828765045772,0.03575371999507058,0.08016340350035218,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,1.1014990863424878,within-modality normalization makes each nonzero modality sum near 1
469,Y7h-S3cJ52o$_$0,zero,0.6404944106492849,0.2014579458941398,0.15804764345657515,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.6143221546319033,within-modality normalization makes each nonzero modality sum near 1
470,Y7qkyMyanjU$_$2,zero,0.8622801315501447,0.1377198684498553,0.0,0.5,0.25,0.25,T,T,True,0.8660254037844387,0.7245602631002894,within-modality normalization makes each nonzero modality sum near 1
471,Y7qkyMyanjU$_$4,zero,0.8265922476907719,0.1734077523092281,0.0,0.5,0.25,0.24999999999999997,T,T,True,1.0,0.6531844953815438,within-modality normalization makes each nonzero modality sum near 1
472,YbuG8xyUO-o$_$3,zero,0.832393503389817,0.11816449860366936,0.04944199800651372,0.3333333333333333,0.3333333333333333,0.3333333333333333,T,T,True,0.0,0.9981203401129672,within-modality normalization makes each nonzero modality sum near 1
473,YbuG8xyUO-o$_$2,zero,0.90402269667276,0.07994939307196214,0.016027910255277784,0.3333333333333333,0.3333333333333333,0.3333333333333334,T,V,False,-0.8660254037844387,1.1413787266788535,within-modality normalization makes each nonzero modality sum near 1
