sample_index,sample_id,modality,rank,start_index,end_index,score,source_scale
174,3MFNIag0wNE$_$16,A,2,9,9,0.1202448386956243,peak
174,3MFNIag0wNE$_$16,A,3,12,12,0.0724891957463496,1
175,3MFNIag0wNE$_$7,A,1,7,11,0.4746353783001848,5
175,3MFNIag0wNE$_$7,A,2,10,10,0.1082099453022363,peak
176,3V2qm0rw920$_$11,A,1,3,5,0.24686092594390013,1
176,3V2qm0rw920$_$11,A,2,14,15,0.1489238317384513,1
177,3V2qm0rw920$_$13,A,1,20,27,0.4395322223193337,5
177,3V2qm0rw920$_$13,A,2,26,28,0.1963447811431843,3
177,3V2qm0rw920$_$13,A,3,19,20,0.1072110735231174,1
178,3V2qm0rw920$_$3,A,1,9,12,0.2127419085752417,3
178,3V2qm0rw920$_$3,A,2,10,10,0.0614239239239239,peak
178,3V2qm0rw920$_$3,A,3,14,15,0.042434100767434,1
179,3j94B0pzSVs$_$12,A,1,11,12,0.5120529801324503,1
179,3j94B0pzSVs$_$12,A,2,4,6,0.20397350993377478,5
180,3j94B0pzSVs$_$17,A,1,5,10,0.610761061622642,5
180,3j94B0pzSVs$_$17,A,2,7,7,0.157306454864644,peak
180,3j94B0pzSVs$_$17,A,3,21,22,0.0783473558299019,1
181,3j94B0pzSVs$_$1,A,1,17,25,0.5786742539656294,3
181,3j94B0pzSVs$_$1,A,2,19,20,0.1296177704976218,1
181,3j94B0pzSVs$_$1,A,3,24,24,0.077048408376955,peak
182,3j94B0pzSVs$_$0,A,1,7,14,0.598453129039116,5
182,3j94B0pzSVs$_$0,A,2,11,11,0.1094142297458679,peak
182,3j94B0pzSVs$_$0,A,3,3,3,0.0258145529046328,3
183,4cFeG2ydm9A$_$8,A,1,2,5,0.5019222333617184,1
183,4cFeG2ydm9A$_$8,A,2,4,4,0.1470315329871342,peak
184,4dV3slGSc60$_$10,A,1,14,18,0.3298864214149493,5
184,4dV3slGSc60$_$10,A,2,5,6,0.124790126542626,3
184,4dV3slGSc60$_$10,A,3,15,15,0.0705391672800976,peak
185,4dV3slGSc60$_$12,A,1,11,15,0.332783259488982,5
185,4dV3slGSc60$_$12,A,2,3,4,0.1144178085712286,3
185,4dV3slGSc60$_$12,A,3,13,13,0.0679204302698467,peak
186,4dV3slGSc60$_$22,A,1,5,12,0.1989342019521737,5
186,4dV3slGSc60$_$22,A,2,2,7,0.1379927545767174,1
186,4dV3slGSc60$_$22,A,3,16,19,0.0945203234383522,5
187,4dV3slGSc60$_$9,A,1,12,16,0.37213382330112627,5
187,4dV3slGSc60$_$9,A,2,15,15,0.0832728825777489,peak
187,4dV3slGSc60$_$9,A,3,7,7,0.0667769644104814,3
188,4dV3slGSc60$_$8,A,1,19,22,0.3265908923738493,3
188,4dV3slGSc60$_$8,A,2,4,5,0.14009559601814,1
188,4dV3slGSc60$_$8,A,3,20,20,0.0930399508913518,peak
189,50103$_$3,A,1,35,42,0.47621759495512483,5
189,50103$_$3,A,2,2,8,0.1928977272727267,3
189,50103$_$3,A,3,38,38,0.1389951748834488,1
190,5B0PQx3Ep3k$_$5,A,1,18,22,0.23107122016594409,5
190,5B0PQx3Ep3k$_$5,A,2,2,5,0.20903863597868919,1
190,5B0PQx3Ep3k$_$5,A,3,4,4,0.0611130958747541,peak
191,5O1W39o56gg$_$1,A,1,2,2,0.5085466819513438,1
191,5O1W39o56gg$_$1,A,2,6,9,0.25682078716087103,3
191,5O1W39o56gg$_$1,A,3,7,7,0.0826518914787924,1
192,5O1W39o56gg$_$2,A,1,1,4,0.4378761636305986,1
192,5O1W39o56gg$_$2,A,2,3,3,0.1348995906303721,peak
192,5O1W39o56gg$_$2,A,3,14,14,0.0496813006226874,3
193,5O1W39o56gg$_$9,A,1,6,9,0.4737066935145504,5
193,5O1W39o56gg$_$9,A,2,7,7,0.1297312784693297,peak
193,5O1W39o56gg$_$9,A,3,10,10,0.1101302911697041,1
194,5i6AgQSjXO4$_$3,A,1,4,8,0.4514633159634297,5
194,5i6AgQSjXO4$_$3,A,2,5,5,0.1089545277480519,peak
194,5i6AgQSjXO4$_$3,A,3,12,12,0.0723744049311425,1
195,5i6AgQSjXO4$_$2,A,1,10,16,0.4294208076740199,5
195,5i6AgQSjXO4$_$2,A,2,13,14,0.1530291892591918,1
195,5i6AgQSjXO4$_$2,A,3,16,16,0.0537454149605375,1
196,5i6AgQSjXO4$_$6,A,1,6,8,0.22924145917776478,3
196,5i6AgQSjXO4$_$6,A,2,4,6,0.2112936691758347,5
196,5i6AgQSjXO4$_$6,A,3,2,2,0.0502316155182397,1
197,5kaCGzjYukM$_$0,A,1,9,17,0.4164134782540681,5
197,5kaCGzjYukM$_$0,A,2,23,25,0.1199163936284443,3
197,5kaCGzjYukM$_$0,A,3,16,16,0.0953288079214638,1
198,5kaCGzjYukM$_$3,A,1,17,21,0.329878668149028,5
198,5kaCGzjYukM$_$3,A,2,5,6,0.10356006580734439,5
198,5kaCGzjYukM$_$3,A,3,3,4,0.0934393464006819,3
199,5kaCGzjYukM$_$2,A,1,18,25,0.5520687537272616,5
199,5kaCGzjYukM$_$2,A,2,22,22,0.1185164047289743,peak
199,5kaCGzjYukM$_$2,A,3,13,14,0.0586572438162544,3
200,5kaCGzjYukM$_$5,A,1,15,19,0.27412964517569155,5
200,5kaCGzjYukM$_$5,A,2,29,31,0.1756249203557539,3
200,5kaCGzjYukM$_$5,A,3,9,10,0.09798573092852339,1
201,5kaCGzjYukM$_$7,A,1,24,31,0.33790440176233916,5
201,5kaCGzjYukM$_$7,A,2,44,46,0.0914369711092076,3
201,5kaCGzjYukM$_$7,A,3,16,18,0.0785727190605237,5
202,6KvG5VbLalY$_$9,A,1,4,9,0.2989239768919396,5
202,6KvG5VbLalY$_$9,A,2,20,23,0.1737211496439629,3
202,6KvG5VbLalY$_$9,A,3,5,5,0.0662983674653644,peak
203,6ZA8I83x-oY$_$0,A,1,2,7,0.5949371610193919,3
203,6ZA8I83x-oY$_$0,A,2,5,5,0.116431094247695,peak
204,6ZA8I83x-oY$_$2,A,1,5,9,0.30107704953273057,5
204,6ZA8I83x-oY$_$2,A,2,37,41,0.22648801982154593,3
204,6ZA8I83x-oY$_$2,A,3,5,5,0.1037780924039353,1
205,6hFiTU77Sm0$_$1,A,1,11,14,0.4455644384138556,3
205,6hFiTU77Sm0$_$1,A,2,13,13,0.1411448248882676,peak
205,6hFiTU77Sm0$_$1,A,3,1,2,0.09051354884864299,1
206,6hFiTU77Sm0$_$2,A,1,11,14,0.5176747820910381,5
206,6hFiTU77Sm0$_$2,A,2,14,15,0.2347234352037472,1
206,6hFiTU77Sm0$_$2,A,3,10,10,0.0928940558053716,1
207,6uPGcKTpC4I$_$1,A,1,5,8,0.2004855180401832,3
207,6uPGcKTpC4I$_$1,A,2,15,17,0.1402821221502709,5
207,6uPGcKTpC4I$_$1,A,3,21,22,0.0888235719608979,1
208,6uPGcKTpC4I$_$2,A,1,8,13,0.2479453804432228,5
208,6uPGcKTpC4I$_$2,A,2,27,29,0.12229152468796692,3
208,6uPGcKTpC4I$_$2,A,3,29,31,0.0903768841574302,1
209,6uPGcKTpC4I$_$6,A,1,9,12,0.3317849009363141,5
209,6uPGcKTpC4I$_$6,A,2,12,12,0.0873456379458876,peak
209,6uPGcKTpC4I$_$6,A,3,1,2,0.0843605239357253,1
210,70280$_$11,A,1,16,18,0.5192463768115938,3
210,70280$_$11,A,2,4,9,0.2292289855072461,5
210,70280$_$11,A,3,3,4,0.0702724637681158,1
211,70280$_$3,A,1,17,20,0.2996481401932303,3
211,70280$_$3,A,2,10,12,0.21222562089578362,3
211,70280$_$3,A,3,5,8,0.1480065091145685,5
212,70280$_$4,A,1,7,12,0.7247984625737868,3
212,70280$_$4,A,2,9,9,0.169177646580414,peak
212,70280$_$4,A,3,23,23,0.0098247347165139,1
213,70280$_$6,A,1,11,14,0.5097989287381759,3
213,70280$_$6,A,2,12,12,0.2306538256242843,peak
213,70280$_$6,A,3,5,6,0.0760343534946332,5
214,75RGHaxmUK8$_$3,A,1,4,8,0.4368619262019235,5
214,75RGHaxmUK8$_$3,A,2,5,5,0.1115290481156422,peak
214,75RGHaxmUK8$_$3,A,3,7,7,0.0843713042696721,1
215,75RGHaxmUK8$_$5,A,1,5,8,0.5766753954998234,3
215,75RGHaxmUK8$_$5,A,2,7,7,0.1669174433350337,peak
215,75RGHaxmUK8$_$5,A,3,11,11,0.0529602988840024,1
216,7_K3F-lAv1k$_$2,A,1,27,31,0.15946788267561512,3
216,7_K3F-lAv1k$_$2,A,2,6,9,0.1379839442179994,5
216,7_K3F-lAv1k$_$2,A,3,15,17,0.1013766252086626,1
217,7r4vRxKLFCA$_$6,A,1,30,37,0.5953338880839951,3
217,7r4vRxKLFCA$_$6,A,2,33,33,0.1025707421188571,peak
217,7r4vRxKLFCA$_$6,A,3,30,30,0.0596419480730939,1
218,80566$_$1,A,1,3,4,0.5519632414369254,1
218,80566$_$1,A,2,7,10,0.2437761069340016,5
218,80566$_$1,A,3,10,10,0.0695071010860485,1
219,80566$_$0,A,1,3,5,0.4545320854979746,1
220,80566$_$3,A,1,5,9,0.5658403156324318,1
220,80566$_$3,A,2,7,7,0.1289294378821432,peak
221,80566$_$2,A,1,2,4,0.6292822953074773,1
221,80566$_$2,A,2,4,7,0.23813955447003798,5
221,80566$_$2,A,3,7,7,0.0563734366446287,1
222,80566$_$4,A,1,3,5,0.547969110228845,5
222,80566$_$4,A,2,2,3,0.5454955424464647,1
223,80566$_$6,A,1,10,14,0.4948989617397866,3
223,80566$_$6,A,2,12,12,0.1189960442157836,peak
223,80566$_$6,A,3,7,7,0.0523213945079822,1
224,80855$_$11,A,1,11,14,0.5561498677195269,5
224,80855$_$11,A,2,14,14,0.2217354637716486,1
224,80855$_$11,A,3,12,12,0.1918888176301045,1
225,80855$_$10,A,1,10,13,0.1399293063182477,5
225,80855$_$10,A,2,1,3,0.0812346146563149,1
225,80855$_$10,A,3,14,15,0.0671463737928422,3
226,80855$_$12,A,1,4,9,0.4307608532785872,5
226,80855$_$12,A,2,19,21,0.2175896863174956,3
226,80855$_$12,A,3,7,7,0.1557860217564643,peak
227,80855$_$15,A,1,13,13,0.5122030237580992,1
227,80855$_$15,A,2,3,7,0.267890568754499,3
228,80855$_$17,A,1,23,28,0.3420037015612082,5
228,80855$_$17,A,2,5,6,0.1016360247210206,1
228,80855$_$17,A,3,17,18,0.0886926271224188,1
229,80855$_$0,A,1,1,1,0.5,1
230,80855$_$3,A,1,1,3,1.0,3
231,80855$_$2,A,1,1,5,0.9999999999999997,5
231,80855$_$2,A,2,3,3,0.2469144836668597,peak
231,80855$_$2,A,3,4,4,0.2273995653565851,1
232,80855$_$7,A,1,3,5,0.265878489326765,5
232,80855$_$7,A,2,5,6,0.2403612479474545,3
232,80855$_$7,A,3,7,7,0.078390804597701,1
233,80855$_$20,A,1,1,4,0.5063320169808544,1
233,80855$_$20,A,2,3,3,0.1449340717154057,peak
234,830KzUc6CbU$_$0,A,1,13,17,0.6103827768932506,3
234,830KzUc6CbU$_$0,A,2,16,16,0.1534529446646896,peak
235,830KzUc6CbU$_$13,A,1,23,29,0.517977517916428,5
235,830KzUc6CbU$_$13,A,2,26,26,0.1457256404520181,peak
235,830KzUc6CbU$_$13,A,3,12,16,0.0917978782802902,3
236,84140$_$0,A,1,2,7,0.6271231456869566,1
236,84140$_$0,A,2,5,5,0.1189860667187779,peak
237,84140$_$5,A,1,23,32,0.1954574536148432,5
237,84140$_$5,A,2,4,6,0.0490083173384515,3
237,84140$_$5,A,3,22,23,0.0319897632757518,1
238,89835$_$1,A,1,14,18,0.6521382968645145,5
238,89835$_$1,A,2,17,17,0.1802025044330434,peak
238,89835$_$1,A,3,5,5,0.0484672434516235,3
239,89835$_$0,A,1,4,7,0.437331478277423,5
239,89835$_$0,A,2,9,10,0.1766811504241671,3
239,89835$_$0,A,3,5,5,0.1373767095020015,peak
240,89835$_$4,A,1,40,48,0.5053340410244296,1
240,89835$_$4,A,2,21,24,0.1112524104568129,5
240,89835$_$4,A,3,44,44,0.0728540082969106,peak
241,89835$_$7,A,1,26,35,0.491514384443186,5
241,89835$_$7,A,2,30,30,0.0766371864234796,peak
241,89835$_$7,A,3,1,3,0.06746490278068121,1
242,8eaYvALnJ0o$_$1,A,1,18,23,0.530920049658307,5
242,8eaYvALnJ0o$_$1,A,2,20,20,0.137268536549318,peak
242,8eaYvALnJ0o$_$1,A,3,11,11,0.0458953432549207,1
243,8eaYvALnJ0o$_$0,A,1,3,6,0.4153157171779837,3
243,8eaYvALnJ0o$_$0,A,2,5,5,0.1396314277858389,1
243,8eaYvALnJ0o$_$0,A,3,8,8,0.0990414879008672,1
244,8x_nCOh6Wmc$_$6,A,1,30,39,0.39986261281567703,5
244,8x_nCOh6Wmc$_$6,A,2,13,15,0.11071095919880761,3
244,8x_nCOh6Wmc$_$6,A,3,35,36,0.0979361668781384,1
245,96642$_$1,A,1,15,21,0.3836563437896837,5
245,96642$_$1,A,2,10,11,0.0938630784818241,1
245,96642$_$1,A,3,17,17,0.0580670763557259,1
246,96642$_$3,A,1,10,14,0.400602491473284,5
246,96642$_$3,A,2,5,6,0.136140585865291,3
246,96642$_$3,A,3,12,12,0.0908390795640664,peak
247,96642$_$2,A,1,13,17,0.20073981164565563,3
247,96642$_$2,A,2,16,16,0.043444564911858,peak
247,96642$_$2,A,3,9,9,0.0345330470460681,1
248,96642$_$4,A,1,28,33,0.2550661454120871,3
248,96642$_$4,A,2,21,24,0.1584325866603196,1
248,96642$_$4,A,3,32,34,0.1127304683567384,1
249,99501$_$10,A,1,18,21,0.37623716979312083,1
249,99501$_$10,A,2,7,9,0.2577503473042823,3
249,99501$_$10,A,3,19,19,0.1147204317736493,peak
250,99501$_$13,A,1,20,26,0.3198847219172193,5
250,99501$_$13,A,2,11,14,0.1603706268404933,3
250,99501$_$13,A,3,24,24,0.0578921133495249,peak
251,99501$_$1,A,1,8,12,0.4886531254207216,3
251,99501$_$1,A,2,11,11,0.1272907375136937,peak
252,99501$_$0,A,1,1,1,1.0,1
253,99501$_$5,A,1,13,21,0.45150995878961575,5
253,99501$_$5,A,2,2,4,0.09530814053145259,3
253,99501$_$5,A,3,17,17,0.0709317175048632,peak
254,99501$_$7,A,1,5,9,0.42846717614225327,5
254,99501$_$7,A,2,1,3,0.2855789190621176,3
254,99501$_$7,A,3,5,5,0.1137627218078008,1
255,9QI-9w_VdB4$_$0,A,1,18,22,0.30916174189368967,3
255,9QI-9w_VdB4$_$0,A,2,5,6,0.1128300475417159,5
255,9QI-9w_VdB4$_$0,A,3,20,20,0.0707004651122882,peak
256,AG5EY8ZaFj4$_$3,A,1,7,11,0.44735709292273357,5
256,AG5EY8ZaFj4$_$3,A,2,12,13,0.1815618773160527,1
256,AG5EY8ZaFj4$_$3,A,3,6,6,0.0882111364122172,1
257,AG5EY8ZaFj4$_$15,A,1,3,6,0.2955113816041511,3
257,AG5EY8ZaFj4$_$15,A,2,21,24,0.28755851071757377,1
257,AG5EY8ZaFj4$_$15,A,3,4,4,0.0935867151542636,peak
258,Arh2TKRi_mg$_$15,A,1,13,13,0.5107781939242613,1
258,Arh2TKRi_mg$_$15,A,2,3,8,0.2290262172284641,5
258,Arh2TKRi_mg$_$15,A,3,18,18,0.029338327091136,1
259,Arh2TKRi_mg$_$14,A,1,14,19,0.45433367850462075,5
259,Arh2TKRi_mg$_$14,A,2,17,17,0.09891746963661,peak
259,Arh2TKRi_mg$_$14,A,3,4,4,0.0658543534492161,1
260,Arh2TKRi_mg$_$16,A,1,9,14,0.5642735042735039,3
260,Arh2TKRi_mg$_$16,A,2,9,9,0.23982016145714,1
260,Arh2TKRi_mg$_$16,A,3,16,21,0.1264646464646462,5
261,Arh2TKRi_mg$_$19,A,1,2,7,0.6138879213819654,3
261,Arh2TKRi_mg$_$19,A,2,5,5,0.1285284895267032,peak
262,Arh2TKRi_mg$_$32,A,1,9,15,0.49865731115731077,5
262,Arh2TKRi_mg$_$32,A,2,12,13,0.2890765765765765,1
262,Arh2TKRi_mg$_$32,A,3,5,5,0.05245148995149,1
263,Arh2TKRi_mg$_$28,A,1,14,15,0.5548151823226228,1
263,Arh2TKRi_mg$_$28,A,2,3,6,0.1882745471877976,5
263,Arh2TKRi_mg$_$28,A,3,3,3,0.0469018112488084,1
264,Arh2TKRi_mg$_$3,A,1,24,28,0.3032951741197282,3
264,Arh2TKRi_mg$_$3,A,2,16,19,0.21173074014806412,5
264,Arh2TKRi_mg$_$3,A,3,12,13,0.0804439481597409,1
265,AxNy9TeTLq8$_$0,A,1,23,25,0.4282908067878007,3
265,AxNy9TeTLq8$_$0,A,2,27,36,0.246963233800528,5
265,AxNy9TeTLq8$_$0,A,3,20,20,0.1074191261799017,1
266,BSKAHXFYF_I$_$1,A,1,8,10,0.5151528079145307,5
266,BSKAHXFYF_I$_$1,A,2,6,6,0.1525201072305908,1
266,BSKAHXFYF_I$_$1,A,3,10,12,0.1490167437582839,3
267,BSKAHXFYF_I$_$3,A,1,16,20,0.1082706552706551,5
267,BSKAHXFYF_I$_$3,A,2,24,28,0.10018233618233599,1
267,BSKAHXFYF_I$_$3,A,3,18,18,0.0234501424501424,peak
268,BSKAHXFYF_I$_$7,A,1,4,7,0.7355218855218855,5
268,BSKAHXFYF_I$_$7,A,2,4,4,0.5462467815408992,1
268,BSKAHXFYF_I$_$7,A,3,1,2,0.0891661715191126,1
269,BSKAHXFYF_I$_$8,A,1,9,12,0.4249028429620231,5
269,BSKAHXFYF_I$_$8,A,2,12,14,0.4187871269159808,3
269,BSKAHXFYF_I$_$8,A,3,8,8,0.2085165589814551,1
270,Baz0VVQ-E9E$_$10,A,1,2,4,0.2434335901897422,3
270,Baz0VVQ-E9E$_$10,A,2,4,6,0.2241279310630539,5
271,Baz0VVQ-E9E$_$1,A,1,2,4,0.1636069395005299,3
271,Baz0VVQ-E9E$_$1,A,2,5,7,0.13861027444868018,5
271,Baz0VVQ-E9E$_$1,A,3,9,9,0.0544389915116793,1
272,Baz0VVQ-E9E$_$5,A,1,3,5,0.6329794236628625,5
273,Baz0VVQ-E9E$_$7,A,1,3,6,0.350445822270371,5
273,Baz0VVQ-E9E$_$7,A,2,1,3,0.3285841228499564,1
273,Baz0VVQ-E9E$_$7,A,3,8,9,0.2044080415412874,3
274,CJGuudyvA0Y$_$4,A,1,10,16,0.276456286903942,3
274,CJGuudyvA0Y$_$4,A,2,26,28,0.1036015332385383,1
274,CJGuudyvA0Y$_$4,A,3,10,11,0.0750828471514894,1
275,CPjbogfLHR4$_$2,A,1,10,13,0.5106105643976437,3
275,CPjbogfLHR4$_$2,A,2,12,12,0.1440519205260703,peak
275,CPjbogfLHR4$_$2,A,3,9,9,0.1188004315383474,1
276,CPjbogfLHR4$_$5,A,1,3,10,0.505677798998839,3
276,CPjbogfLHR4$_$5,A,2,5,5,0.0705446534979686,peak
276,CPjbogfLHR4$_$5,A,3,16,16,0.0422633660870818,1
277,DdUJojoFU_c$_$11,A,1,10,15,0.3227002445364821,5
277,DdUJojoFU_c$_$11,A,2,7,8,0.1052416608443041,1
277,DdUJojoFU_c$_$11,A,3,13,13,0.0587380801337823,peak
278,DdUJojoFU_c$_$15,A,1,4,7,0.391764761673731,3
278,DdUJojoFU_c$_$15,A,2,5,5,0.1080498889424981,peak
278,DdUJojoFU_c$_$15,A,3,2,2,0.054057120712886,1
279,DdUJojoFU_c$_$14,A,1,5,7,0.1994249461430012,1
279,DdUJojoFU_c$_$14,A,2,16,18,0.17606302167567212,3
279,DdUJojoFU_c$_$14,A,3,15,15,0.0558231179243717,1
280,DdUJojoFU_c$_$17,A,1,3,7,0.7011532312835751,3
280,DdUJojoFU_c$_$17,A,2,7,7,0.1778445012438103,peak
280,DdUJojoFU_c$_$17,A,3,3,3,0.1222694579088609,1
281,DdUJojoFU_c$_$16,A,1,28,37,0.4878784138965342,3
281,DdUJojoFU_c$_$16,A,2,35,39,0.1966348219586025,1
281,DdUJojoFU_c$_$16,A,3,35,35,0.0556979558804486,peak
282,DdUJojoFU_c$_$2,A,1,6,12,0.1936101010679848,3
282,DdUJojoFU_c$_$2,A,2,19,22,0.1145416555776088,3
282,DdUJojoFU_c$_$2,A,3,6,7,0.0546464367574018,1
283,DdUJojoFU_c$_$6,A,1,5,12,0.1539180429763804,5
283,DdUJojoFU_c$_$6,A,2,7,7,0.0211152548392825,peak
283,DdUJojoFU_c$_$6,A,3,31,32,0.0179985792931983,1
284,DdUJojoFU_c$_$8,A,1,5,11,0.3076803984380959,5
284,DdUJojoFU_c$_$8,A,2,3,4,0.0717083444770861,3
284,DdUJojoFU_c$_$8,A,3,9,9,0.0467685441954722,peak
285,DlbYiwOnTyk$_$1,A,1,16,20,0.5996596380467674,5
285,DlbYiwOnTyk$_$1,A,2,19,19,0.1950070377080394,peak
285,DlbYiwOnTyk$_$1,A,3,2,2,0.0558976675238123,1
286,E8MuzHUhUHk$_$15,A,1,7,10,0.4246407974217338,3
286,E8MuzHUhUHk$_$15,A,2,9,9,0.1106205986848399,peak
286,E8MuzHUhUHk$_$15,A,3,10,10,0.1079136893499358,1
287,E8MuzHUhUHk$_$14,A,1,3,7,0.6224683281783142,3
287,E8MuzHUhUHk$_$14,A,2,5,5,0.1481542960919912,peak
287,E8MuzHUhUHk$_$14,A,3,3,3,0.1020731327153751,1
288,E8MuzHUhUHk$_$16,A,1,5,9,0.24500954860517213,5
288,E8MuzHUhUHk$_$16,A,2,25,28,0.23396668469101758,3
288,E8MuzHUhUHk$_$16,A,3,3,5,0.15050732148525212,3
289,E8MuzHUhUHk$_$2,A,1,4,7,0.23394055568024452,5
289,E8MuzHUhUHk$_$2,A,2,18,20,0.189820380606889,3
289,E8MuzHUhUHk$_$2,A,3,1,3,0.1365153973546102,1
290,E8MuzHUhUHk$_$9,A,1,11,16,0.333805906065699,5
290,E8MuzHUhUHk$_$9,A,2,2,5,0.1943280084960844,3
290,E8MuzHUhUHk$_$9,A,3,12,12,0.0714465937934582,peak
291,EEjCkc82oyk$_$7,A,1,14,19,0.5156442454052191,5
291,EEjCkc82oyk$_$7,A,2,17,17,0.1753683710363098,peak
291,EEjCkc82oyk$_$7,A,3,6,7,0.1593797300164811,1
292,EEjCkc82oyk$_$9,A,1,4,9,0.2412024665981499,5
292,EEjCkc82oyk$_$9,A,2,10,11,0.070770811921891,3
292,EEjCkc82oyk$_$9,A,3,12,14,0.058941418293936,1
293,EQxkXiWAm08$_$8,A,1,2,4,0.558750896608259,3
293,EQxkXiWAm08$_$8,A,2,7,10,0.2128189363664307,5
293,EQxkXiWAm08$_$8,A,3,10,11,0.1169433343580283,1
294,ET1cU5_A2YM$_$1,A,1,11,16,0.6377341046468197,5
294,ET1cU5_A2YM$_$1,A,2,13,13,0.1750401086868072,peak
294,ET1cU5_A2YM$_$1,A,3,21,22,0.0777393346149268,3
295,ET1cU5_A2YM$_$3,A,1,6,8,0.4879574405890307,3
295,ET1cU5_A2YM$_$3,A,2,5,5,0.1215567084242646,1
295,ET1cU5_A2YM$_$3,A,3,3,3,0.090974047859791,1
296,ET1cU5_A2YM$_$6,A,1,11,15,0.5056784629969929,5
296,ET1cU5_A2YM$_$6,A,2,13,13,0.1434905811983144,peak
296,ET1cU5_A2YM$_$6,A,3,19,20,0.09746988251356209,1
297,EmmuWoCUgXs$_$22,A,1,2,5,0.5058604932178272,5
297,EmmuWoCUgXs$_$22,A,2,1,2,0.2362110028564555,1
297,EmmuWoCUgXs$_$22,A,3,9,9,0.0989539788427474,1
298,EmmuWoCUgXs$_$7,A,1,8,12,0.34316112543696403,3
298,EmmuWoCUgXs$_$7,A,2,20,23,0.237484481028114,5
298,EmmuWoCUgXs$_$7,A,3,11,11,0.086694207605536,peak
299,Es9MkKsMsjU$_$10,A,1,10,12,0.10140960986201569,5
299,Es9MkKsMsjU$_$10,A,2,8,9,0.0681953491629893,1
299,Es9MkKsMsjU$_$10,A,3,14,15,0.0673198150872031,5
300,Es9MkKsMsjU$_$12,A,1,26,31,0.6292815798433781,3
300,Es9MkKsMsjU$_$12,A,2,27,27,0.1957756357781091,peak
300,Es9MkKsMsjU$_$12,A,3,17,19,0.07391896493020039,5
301,Es9MkKsMsjU$_$2,A,1,27,35,0.6411006415585815,5
301,Es9MkKsMsjU$_$2,A,2,30,30,0.118317254298179,peak
301,Es9MkKsMsjU$_$2,A,3,3,6,0.07240797028031061,3
302,Es9MkKsMsjU$_$7,A,1,14,21,0.2196428571428568,5
302,Es9MkKsMsjU$_$7,A,2,4,7,0.0745606575963717,1
302,Es9MkKsMsjU$_$7,A,3,17,17,0.0408163265306122,peak
303,Ezn3p5FWF_U$_$4,A,1,20,26,0.3454241887164815,5
303,Ezn3p5FWF_U$_$4,A,2,31,35,0.24054195239474982,5
303,Ezn3p5FWF_U$_$4,A,3,41,43,0.08601235831122811,3
304,F1U26PLiXjM$_$1,A,1,15,20,0.507751322702065,5
304,F1U26PLiXjM$_$1,A,2,18,18,0.1258154972137329,peak
304,F1U26PLiXjM$_$1,A,3,7,8,0.1176486275330508,1
305,F6JV-K840EY$_$2,A,1,9,13,0.40715251010987347,5
305,F6JV-K840EY$_$2,A,2,7,9,0.23613508743897738,1
305,F6JV-K840EY$_$2,A,3,14,15,0.1639554110898287,3
306,FB_b1dm0SRY$_$10,A,1,15,21,0.6570173080665743,5
306,FB_b1dm0SRY$_$10,A,2,18,18,0.165725934749727,peak
306,FB_b1dm0SRY$_$10,A,3,5,7,0.1003367439817812,1
307,FB_b1dm0SRY$_$0,A,1,12,14,0.5320591450647593,3
307,FB_b1dm0SRY$_$0,A,2,5,8,0.11092787834991669,5
307,FB_b1dm0SRY$_$0,A,3,21,23,0.0765754414571327,5
308,FB_b1dm0SRY$_$6,A,1,8,11,0.21836153986136597,3
308,FB_b1dm0SRY$_$6,A,2,7,8,0.1116862706172348,1
308,FB_b1dm0SRY$_$6,A,3,9,9,0.0573262527503432,peak
309,FB_b1dm0SRY$_$9,A,1,18,24,0.4772645550796204,5
309,FB_b1dm0SRY$_$9,A,2,21,21,0.096815217723385,peak
309,FB_b1dm0SRY$_$9,A,3,25,25,0.050041696017137,1
310,FB_b1dm0SRY$_$8,A,1,13,17,0.5211239869021188,5
310,FB_b1dm0SRY$_$8,A,2,15,15,0.1372082645468863,peak
310,FB_b1dm0SRY$_$8,A,3,5,5,0.0837195200444778,1
311,FxxJB8hBpyQ$_$1,A,1,17,20,0.1275126042501058,3
311,FxxJB8hBpyQ$_$1,A,2,7,9,0.0846298826744568,5
311,FxxJB8hBpyQ$_$1,A,3,19,19,0.0382980728454978,peak
312,Fy0Uid9afM8$_$0,A,1,12,14,0.2144241797579693,5
312,Fy0Uid9afM8$_$0,A,2,14,16,0.20511072260572838,3
312,Fy0Uid9afM8$_$0,A,3,9,10,0.1420392764457986,5
313,Fy0Uid9afM8$_$3,A,1,12,16,0.15106558678735882,5
313,Fy0Uid9afM8$_$3,A,2,16,17,0.0735588375416864,1
313,Fy0Uid9afM8$_$3,A,3,3,4,0.0675782118469111,3
314,Fy0Uid9afM8$_$5,A,1,6,11,0.4719022736747175,5
314,Fy0Uid9afM8$_$5,A,2,4,6,0.2481417715112163,1
314,Fy0Uid9afM8$_$5,A,3,10,10,0.1026843702320102,1
315,Fy0Uid9afM8$_$4,A,1,4,6,0.1779879068570691,5
315,Fy0Uid9afM8$_$4,A,2,3,4,0.1008233629229382,3
315,Fy0Uid9afM8$_$4,A,3,9,9,0.0737038466486556,1
316,H1DpVwktfDQ$_$0,A,1,3,6,0.5803364348928928,3
316,H1DpVwktfDQ$_$0,A,2,5,5,0.162136161028663,peak
317,HGicRLwgtkM$_$1,A,1,19,23,0.1833151016253107,5
